time (since java epoch),execution machine name,busy (ms),available (ms),busy ratio (0 to 1),available ratio (0 to 1)
1554996759948,Workstation_2,206915,635090,0.24574082101650227,0.7542591789834977
1554996760099,Workstation_3,207780,635215,0.24647833023920665,0.7535216697607934
1554996760303,Workstation_4,205203,637789,0.24342223888245676,0.7565777611175433
1554996759693,Workstation_6,832737,9244,0.9890211299304854,0.010978870069514634
1554996760004,Workstation_7,833266,9730,0.988457833726376,0.011542166273624074
1554996760627,Workstation_8,833730,9261,0.989014117588444,0.010985882411555995
1554996760273,Workstation_10,208190,634802,0.24696557025452198,0.753034429745478
1554996759908,Workstation_11,208633,633363,0.24778383745290952,0.7522161625470905
1554996760537,Workstation_12,205898,637087,0.24424871142428395,0.755751288575716
