time (since java epoch),time since bag start (ms),Manager centralmanager-vm1,Manager centralmanager-vm5,Manager centralmanager-vm9
1555031520165,195,0.0,0.0693069306930693,0.0
1555031520301,331,0.22448979591836735,0.0693069306930693,0.0
1555031520845,875,0.22448979591836735,0.0693069306930693,0.06060606060606061
1555031521156,1186,0.22448979591836735,0.10101010101010102,0.06060606060606061
1555031521300,1330,0.7731958762886597,0.10101010101010102,0.06060606060606061
1555031521845,1875,0.7731958762886597,0.10101010101010102,0.0707070707070707
1555031522156,2186,0.7731958762886597,0.061224489795918366,0.0707070707070707
1555031522301,2331,0.3010752688172043,0.061224489795918366,0.0707070707070707
1555031522854,2884,0.3010752688172043,0.061224489795918366,0.0693069306930693
1555031523165,3195,0.3010752688172043,0.3333333333333333,0.0693069306930693
1555031523300,3330,0.08791208791208792,0.3333333333333333,0.0693069306930693
1555031523845,3875,0.08791208791208792,0.3333333333333333,0.09
1555031524166,4196,0.08791208791208792,0.6421052631578947,0.09
1555031524290,4320,0.0898876404494382,0.6421052631578947,0.09
1555031524845,4875,0.0898876404494382,0.6421052631578947,0.07142857142857142
1555031525166,5196,0.0898876404494382,0.28125,0.07142857142857142
1555031525291,5321,0.07777777777777778,0.28125,0.07142857142857142
1555031525845,5875,0.07777777777777778,0.28125,0.3979591836734694
1555031526166,6196,0.07777777777777778,0.09782608695652174,0.3979591836734694
1555031526301,6331,0.05555555555555555,0.09782608695652174,0.3979591836734694
1555031526855,6885,0.05555555555555555,0.09782608695652174,0.45833333333333337
1555031527155,7185,0.05555555555555555,0.0967741935483871,0.45833333333333337
1555031527291,7321,0.07608695652173914,0.0967741935483871,0.45833333333333337
1555031527845,7875,0.07608695652173914,0.0967741935483871,0.05434782608695652
1555031528156,8186,0.07608695652173914,0.07526881720430108,0.05434782608695652
1555031528291,8321,0.06521739130434782,0.07526881720430108,0.05434782608695652
1555031528845,8875,0.06521739130434782,0.07526881720430108,0.08421052631578947
1555031529156,9186,0.06521739130434782,0.10752688172043011,0.08421052631578947
1555031529290,9320,0.041237113402061855,0.10752688172043011,0.08421052631578947
1555031529845,9875,0.041237113402061855,0.10752688172043011,0.06451612903225806
1555031530156,10186,0.041237113402061855,0.08163265306122448,0.06451612903225806
1555031530291,10321,0.061224489795918366,0.08163265306122448,0.06451612903225806
1555031530845,10875,0.061224489795918366,0.08163265306122448,0.07526881720430108
1555031531155,11185,0.061224489795918366,0.0707070707070707,0.07526881720430108
1555031531291,11321,0.06185567010309278,0.0707070707070707,0.07526881720430108
1555031531855,11885,0.06185567010309278,0.0707070707070707,0.04040404040404041
1555031532156,12186,0.06185567010309278,0.0510204081632653,0.04040404040404041
1555031532291,12321,0.03125,0.0510204081632653,0.04040404040404041
1555031532844,12874,0.03125,0.0510204081632653,0.0625
1555031533156,13186,0.03125,0.05050505050505051,0.0625
1555031533291,13321,0.1919191919191919,0.05050505050505051,0.0625
1555031533845,13875,0.1919191919191919,0.05050505050505051,0.0693069306930693
1555031534155,14185,0.1919191919191919,0.061224489795918366,0.0693069306930693
1555031534290,14320,0.021052631578947368,0.061224489795918366,0.0693069306930693
1555031534845,14875,0.021052631578947368,0.061224489795918366,0.05050505050505051
1555031535165,15195,0.021052631578947368,0.04081632653061224,0.05050505050505051
1555031535291,15321,0.12,0.04081632653061224,0.05050505050505051
1555031535845,15875,0.12,0.04081632653061224,0.061224489795918366
1555031536156,16186,0.12,0.0510204081632653,0.061224489795918366
1555031536291,16321,0.030927835051546393,0.0510204081632653,0.061224489795918366
1555031536844,16874,0.030927835051546393,0.0510204081632653,0.06
1555031537156,17186,0.030927835051546393,0.09090909090909091,0.06
1555031537290,17320,0.0510204081632653,0.09090909090909091,0.06
1555031537845,17875,0.0510204081632653,0.09090909090909091,0.030927835051546393
1555031538156,18186,0.0510204081632653,0.07,0.030927835051546393
1555031538291,18321,0.061855670103092786,0.07,0.030927835051546393
1555031538845,18875,0.061855670103092786,0.07,0.06060606060606061
1555031539156,19186,0.061855670103092786,0.04040404040404041,0.06060606060606061
1555031539291,19321,0.041666666666666664,0.04040404040404041,0.06060606060606061
1555031539845,19875,0.041666666666666664,0.04040404040404041,0.05050505050505051
1555031540156,20186,0.041666666666666664,0.030927835051546393,0.05050505050505051
1555031540291,20321,0.08333333333333333,0.030927835051546393,0.05050505050505051
1555031540845,20875,0.08333333333333333,0.030927835051546393,0.07
1555031541156,21186,0.08333333333333333,0.08163265306122448,0.07
1555031541291,21321,0.05154639175257732,0.08163265306122448,0.07
1555031541845,21875,0.05154639175257732,0.08163265306122448,0.061224489795918366
1555031542156,22186,0.05154639175257732,0.06060606060606061,0.061224489795918366
1555031542291,22321,0.041237113402061855,0.06060606060606061,0.061224489795918366
1555031542855,22885,0.041237113402061855,0.06060606060606061,0.0891089108910891
1555031543156,23186,0.041237113402061855,0.16,0.0891089108910891
1555031543291,23321,0.05102040816326531,0.16,0.0891089108910891
1555031543845,23875,0.05102040816326531,0.16,0.05208333333333333
1555031544156,24186,0.05102040816326531,0.04081632653061224,0.05208333333333333
1555031544291,24321,0.041666666666666664,0.04081632653061224,0.05208333333333333
1555031544845,24875,0.041666666666666664,0.04081632653061224,0.05050505050505051
1555031545156,25186,0.041666666666666664,0.0707070707070707,0.05050505050505051
1555031545291,25321,0.020833333333333332,0.0707070707070707,0.05050505050505051
1555031545844,25874,0.020833333333333332,0.0707070707070707,0.06
1555031546156,26186,0.020833333333333332,0.060000000000000005,0.06
1555031546291,26321,0.041237113402061855,0.060000000000000005,0.06
1555031546845,26875,0.041237113402061855,0.060000000000000005,0.041237113402061855
1555031547157,27187,0.041237113402061855,0.06060606060606061,0.041237113402061855
1555031547291,27321,0.07216494845360825,0.06060606060606061,0.041237113402061855
1555031547845,27875,0.07216494845360825,0.06060606060606061,0.05
1555031548156,28186,0.07216494845360825,0.05102040816326531,0.05
1555031548291,28321,0.041237113402061855,0.05102040816326531,0.05
1555031548845,28875,0.041237113402061855,0.05102040816326531,0.06
1555031549156,29186,0.041237113402061855,0.07142857142857142,0.06
1555031549291,29321,0.0625,0.07142857142857142,0.06
1555031549846,29876,0.0625,0.07142857142857142,0.06060606060606061
1555031550156,30186,0.0625,0.04081632653061224,0.06060606060606061
1555031550291,30321,0.06060606060606061,0.04081632653061224,0.06060606060606061
1555031550844,30874,0.06060606060606061,0.04081632653061224,0.18627450980392157
1555031551155,31185,0.06060606060606061,0.060000000000000005,0.18627450980392157
1555031551291,31321,0.07142857142857142,0.060000000000000005,0.18627450980392157
1555031551844,31874,0.07142857142857142,0.060000000000000005,0.04081632653061224
1555031552156,32186,0.07142857142857142,0.05102040816326531,0.04081632653061224
1555031552291,32321,0.05154639175257732,0.05102040816326531,0.04081632653061224
1555031552845,32875,0.05154639175257732,0.05102040816326531,0.0707070707070707
1555031553166,33196,0.05154639175257732,0.06862745098039216,0.0707070707070707
1555031553291,33321,0.0625,0.06862745098039216,0.0707070707070707
1555031553844,33874,0.0625,0.06862745098039216,0.05
1555031554156,34186,0.0625,0.050505050505050504,0.05
1555031554290,34320,0.030927835051546393,0.050505050505050504,0.05
1555031554845,34875,0.030927835051546393,0.050505050505050504,0.06060606060606061
1555031555156,35186,0.030927835051546393,0.0510204081632653,0.06060606060606061
1555031555290,35320,0.0510204081632653,0.0510204081632653,0.06060606060606061
1555031555845,35875,0.0510204081632653,0.0510204081632653,0.05
1555031556156,36186,0.0510204081632653,0.06060606060606061,0.05
1555031556291,36321,0.07142857142857142,0.06060606060606061,0.05
1555031556845,36875,0.07142857142857142,0.06060606060606061,0.05050505050505051
1555031557156,37186,0.07142857142857142,0.060000000000000005,0.05050505050505051
1555031557291,37321,0.19791666666666666,0.060000000000000005,0.05050505050505051
1555031557855,37885,0.19791666666666666,0.060000000000000005,0.05825242718446602
1555031558156,38186,0.19791666666666666,0.030927835051546393,0.05825242718446602
1555031558300,38330,0.04040404040404041,0.030927835051546393,0.05825242718446602
1555031558855,38885,0.04040404040404041,0.030927835051546393,0.030927835051546393
1555031559156,39186,0.04040404040404041,0.05050505050505051,0.030927835051546393
1555031559291,39321,0.031578947368421054,0.05050505050505051,0.030927835051546393
1555031559854,39884,0.031578947368421054,0.05050505050505051,0.05940594059405941
1555031560156,40186,0.031578947368421054,0.04040404040404041,0.05940594059405941
1555031560290,40320,0.16161616161616163,0.04040404040404041,0.05940594059405941
1555031560845,40875,0.16161616161616163,0.04040404040404041,0.030927835051546393
1555031561156,41186,0.16161616161616163,0.0693069306930693,0.030927835051546393
1555031561300,41330,0.22448979591836735,0.0693069306930693,0.030927835051546393
1555031561845,41875,0.22448979591836735,0.0693069306930693,0.05050505050505051
1555031562156,42186,0.22448979591836735,0.04081632653061224,0.05050505050505051
1555031562291,42321,0.05263157894736842,0.04081632653061224,0.05050505050505051
1555031562844,42874,0.05263157894736842,0.04081632653061224,0.04081632653061224
1555031563155,43185,0.05263157894736842,0.05,0.04081632653061224
1555031563291,43321,0.041237113402061855,0.05,0.04081632653061224
1555031563844,43874,0.041237113402061855,0.05,0.05
1555031564156,44186,0.041237113402061855,0.08080808080808081,0.05
1555031564290,44320,0.0510204081632653,0.08080808080808081,0.05
1555031564844,44874,0.0510204081632653,0.08080808080808081,0.060000000000000005
1555031565156,45186,0.0510204081632653,0.05050505050505051,0.060000000000000005
1555031565290,45320,0.05102040816326531,0.05050505050505051,0.060000000000000005
1555031565844,45874,0.05102040816326531,0.05050505050505051,0.37373737373737376
1555031566156,46186,0.05102040816326531,0.030612244897959183,0.37373737373737376
1555031566291,46321,0.0625,0.030612244897959183,0.37373737373737376
1555031566845,46875,0.0625,0.030612244897959183,0.0808080808080808
1555031567156,47186,0.0625,0.20792079207920794,0.0808080808080808
1555031567291,47321,0.0510204081632653,0.20792079207920794,0.0808080808080808
1555031567855,47885,0.0510204081632653,0.20792079207920794,0.030303030303030304
1555031568165,48195,0.0510204081632653,0.02040816326530612,0.030303030303030304
1555031568290,48320,0.05154639175257732,0.02040816326530612,0.030303030303030304
1555031568845,48875,0.05154639175257732,0.02040816326530612,0.020833333333333332
1555031569156,49186,0.05154639175257732,0.06185567010309278,0.020833333333333332
1555031569291,49321,0.010526315789473684,0.06185567010309278,0.020833333333333332
1555031569845,49875,0.010526315789473684,0.06185567010309278,0.08910891089108912
1555031570156,50186,0.010526315789473684,0.030927835051546393,0.08910891089108912
1555031570292,50322,0.03125,0.030927835051546393,0.08910891089108912
1555031570855,50885,0.03125,0.030927835051546393,0.04040404040404041
1555031571155,51185,0.03125,0.04081632653061224,0.04040404040404041
