time (since java epoch),machine name,load (0 to 1)
1555031520845,875,Manager centralmanager-vm9,0.06060606060606061
1555031521845,1875,Manager centralmanager-vm9,0.0707070707070707
1555031522854,2884,Manager centralmanager-vm9,0.0693069306930693
1555031523845,3875,Manager centralmanager-vm9,0.09
1555031524845,4875,Manager centralmanager-vm9,0.07142857142857142
1555031525845,5875,Manager centralmanager-vm9,0.3979591836734694
1555031526855,6885,Manager centralmanager-vm9,0.45833333333333337
1555031527845,7875,Manager centralmanager-vm9,0.05434782608695652
1555031528845,8875,Manager centralmanager-vm9,0.08421052631578947
1555031529845,9875,Manager centralmanager-vm9,0.06451612903225806
1555031530845,10875,Manager centralmanager-vm9,0.07526881720430108
1555031531855,11885,Manager centralmanager-vm9,0.04040404040404041
1555031532844,12874,Manager centralmanager-vm9,0.0625
1555031533845,13875,Manager centralmanager-vm9,0.0693069306930693
1555031534845,14875,Manager centralmanager-vm9,0.05050505050505051
1555031535845,15875,Manager centralmanager-vm9,0.061224489795918366
1555031536844,16874,Manager centralmanager-vm9,0.06
1555031537845,17875,Manager centralmanager-vm9,0.030927835051546393
1555031538845,18875,Manager centralmanager-vm9,0.06060606060606061
1555031539845,19875,Manager centralmanager-vm9,0.05050505050505051
1555031540845,20875,Manager centralmanager-vm9,0.07
1555031541845,21875,Manager centralmanager-vm9,0.061224489795918366
1555031542855,22885,Manager centralmanager-vm9,0.0891089108910891
1555031543845,23875,Manager centralmanager-vm9,0.05208333333333333
1555031544845,24875,Manager centralmanager-vm9,0.05050505050505051
1555031545844,25874,Manager centralmanager-vm9,0.06
1555031546845,26875,Manager centralmanager-vm9,0.041237113402061855
1555031547845,27875,Manager centralmanager-vm9,0.05
1555031548845,28875,Manager centralmanager-vm9,0.06
1555031549846,29876,Manager centralmanager-vm9,0.06060606060606061
1555031550844,30874,Manager centralmanager-vm9,0.18627450980392157
1555031551844,31874,Manager centralmanager-vm9,0.04081632653061224
1555031552845,32875,Manager centralmanager-vm9,0.0707070707070707
1555031553844,33874,Manager centralmanager-vm9,0.05
1555031554845,34875,Manager centralmanager-vm9,0.06060606060606061
1555031555845,35875,Manager centralmanager-vm9,0.05
1555031556845,36875,Manager centralmanager-vm9,0.05050505050505051
1555031557855,37885,Manager centralmanager-vm9,0.05825242718446602
1555031558855,38885,Manager centralmanager-vm9,0.030927835051546393
1555031559854,39884,Manager centralmanager-vm9,0.05940594059405941
1555031560845,40875,Manager centralmanager-vm9,0.030927835051546393
1555031561845,41875,Manager centralmanager-vm9,0.05050505050505051
1555031562844,42874,Manager centralmanager-vm9,0.04081632653061224
1555031563844,43874,Manager centralmanager-vm9,0.05
1555031564844,44874,Manager centralmanager-vm9,0.060000000000000005
1555031565844,45874,Manager centralmanager-vm9,0.37373737373737376
1555031566845,46875,Manager centralmanager-vm9,0.0808080808080808
1555031567855,47885,Manager centralmanager-vm9,0.030303030303030304
1555031568845,48875,Manager centralmanager-vm9,0.020833333333333332
1555031569845,49875,Manager centralmanager-vm9,0.08910891089108912
1555031570855,50885,Manager centralmanager-vm9,0.04040404040404041
1555031571844,51874,Manager centralmanager-vm9,0.0510204081632653
1555031572844,52874,Manager centralmanager-vm9,0.05050505050505051
1555031573845,53875,Manager centralmanager-vm9,0.05
1555031574845,54875,Manager centralmanager-vm9,0.02040816326530612
1555031575845,55875,Manager centralmanager-vm9,0.06999999999999999
1555031576854,56884,Manager centralmanager-vm9,0.030303030303030304
1555031577844,57874,Manager centralmanager-vm9,0.3020833333333333
1555031578854,58884,Manager centralmanager-vm9,0.05
1555031579845,59875,Manager centralmanager-vm9,0.03125
1555031580844,60874,Manager centralmanager-vm9,0.06862745098039216
1555031581849,61879,Manager centralmanager-vm9,0.11
1555031582844,62874,Manager centralmanager-vm9,0.07142857142857142
1555031583845,63875,Manager centralmanager-vm9,0.06060606060606061
1555031584845,64875,Manager centralmanager-vm9,0.04081632653061224
1555031585844,65874,Manager centralmanager-vm9,0.07142857142857142
1555031586845,66875,Manager centralmanager-vm9,0.04950495049504951
1555031587844,67874,Manager centralmanager-vm9,0.04040404040404041
1555031588844,68874,Manager centralmanager-vm9,0.04040404040404041
1555031589845,69875,Manager centralmanager-vm9,0.05
1555031590844,70874,Manager centralmanager-vm9,0.05154639175257732
1555031591845,71875,Manager centralmanager-vm9,0.06862745098039216
1555031592846,72876,Manager centralmanager-vm9,0.1414141414141414
1555031593845,73875,Manager centralmanager-vm9,0.336734693877551
1555031594845,74875,Manager centralmanager-vm9,0.05050505050505051
1555031595845,75875,Manager centralmanager-vm9,0.04081632653061224
1555031596844,76874,Manager centralmanager-vm9,0.07142857142857142
1555031597855,77885,Manager centralmanager-vm9,0.04
1555031598845,78875,Manager centralmanager-vm9,0.10204081632653061
1555031599855,79885,Manager centralmanager-vm9,0.04040404040404041
1555031600855,80885,Manager centralmanager-vm9,0.06060606060606061
1555031601844,81874,Manager centralmanager-vm9,0.041237113402061855
1555031602845,82875,Manager centralmanager-vm9,0.0594059405940594
1555031603844,83874,Manager centralmanager-vm9,0.030927835051546393
1555031604844,84874,Manager centralmanager-vm9,0.04081632653061224
1555031605845,85875,Manager centralmanager-vm9,0.04081632653061224
1555031606844,86874,Manager centralmanager-vm9,0.0510204081632653
1555031607845,87875,Manager centralmanager-vm9,0.030612244897959183
1555031608844,88874,Manager centralmanager-vm9,0.060000000000000005
1555031609845,89875,Manager centralmanager-vm9,0.04040404040404041
1555031610844,90874,Manager centralmanager-vm9,0.030612244897959183
1555031611845,91875,Manager centralmanager-vm9,0.030927835051546393
1555031612844,92874,Manager centralmanager-vm9,0.05
1555031613844,93874,Manager centralmanager-vm9,0.030612244897959183
1555031614845,94875,Manager centralmanager-vm9,0.06
1555031615844,95874,Manager centralmanager-vm9,0.030927835051546393
1555031616844,96874,Manager centralmanager-vm9,0.030612244897959183
1555031617845,97875,Manager centralmanager-vm9,0.061224489795918366
1555031618845,98875,Manager centralmanager-vm9,0.08
1555031619845,99875,Manager centralmanager-vm9,0.13
1555031620845,100875,Manager centralmanager-vm9,0.06060606060606061
1555031621855,101885,Manager centralmanager-vm9,0.020202020202020204
1555031622845,102875,Manager centralmanager-vm9,0.03125
1555031623845,103875,Manager centralmanager-vm9,0.05050505050505051
1555031624844,104874,Manager centralmanager-vm9,0.05
1555031625845,105875,Manager centralmanager-vm9,0.050505050505050504
1555031626845,106875,Manager centralmanager-vm9,0.05102040816326531
1555031627845,107875,Manager centralmanager-vm9,0.05
1555031628845,108875,Manager centralmanager-vm9,0.05
1555031629845,109875,Manager centralmanager-vm9,0.05102040816326531
1555031630855,110885,Manager centralmanager-vm9,0.030612244897959183
1555031631845,111875,Manager centralmanager-vm9,0.030927835051546393
1555031632845,112875,Manager centralmanager-vm9,0.061224489795918366
1555031633854,113884,Manager centralmanager-vm9,0.05050505050505051
1555031634844,114874,Manager centralmanager-vm9,0.04081632653061224
1555031635844,115874,Manager centralmanager-vm9,0.050505050505050504
1555031636844,116874,Manager centralmanager-vm9,0.030612244897959183
1555031637845,117875,Manager centralmanager-vm9,0.0594059405940594
1555031638845,118875,Manager centralmanager-vm9,0.04081632653061224
1555031639845,119875,Manager centralmanager-vm9,0.09
1555031640845,120875,Manager centralmanager-vm9,0.05050505050505051
1555031641844,121874,Manager centralmanager-vm9,0.030927835051546393
1555031642844,122874,Manager centralmanager-vm9,0.05
1555031643844,123874,Manager centralmanager-vm9,0.04040404040404041
1555031644845,124875,Manager centralmanager-vm9,0.04081632653061224
1555031645845,125875,Manager centralmanager-vm9,0.04040404040404041
1555031646845,126875,Manager centralmanager-vm9,0.03125
1555031647845,127875,Manager centralmanager-vm9,0.05050505050505051
1555031648844,128874,Manager centralmanager-vm9,0.0784313725490196
1555031649854,129884,Manager centralmanager-vm9,0.04040404040404041
1555031650845,130875,Manager centralmanager-vm9,0.020833333333333332
1555031651845,131875,Manager centralmanager-vm9,0.04
1555031652844,132874,Manager centralmanager-vm9,0.05
1555031653845,133875,Manager centralmanager-vm9,0.030927835051546393
1555031654845,134875,Manager centralmanager-vm9,0.030927835051546393
1555031655845,135875,Manager centralmanager-vm9,0.061224489795918366
1555031656845,136875,Manager centralmanager-vm9,0.04081632653061224
1555031657845,137875,Manager centralmanager-vm9,0.04081632653061224
1555031658854,138884,Manager centralmanager-vm9,0.06060606060606061
1555031659844,139874,Manager centralmanager-vm9,0.030612244897959183
1555031660844,140874,Manager centralmanager-vm9,0.33673469387755106
1555031661855,141885,Manager centralmanager-vm9,0.17821782178217824
1555031662845,142875,Manager centralmanager-vm9,0.0510204081632653
1555031663845,143875,Manager centralmanager-vm9,0.030927835051546393
1555031664845,144875,Manager centralmanager-vm9,0.06
1555031665845,145875,Manager centralmanager-vm9,0.09090909090909091
1555031666845,146875,Manager centralmanager-vm9,0.030612244897959183
1555031667844,147874,Manager centralmanager-vm9,0.04040404040404041
1555031668845,148875,Manager centralmanager-vm9,0.030927835051546393
1555031669855,149885,Manager centralmanager-vm9,0.05
1555031670845,150875,Manager centralmanager-vm9,0.03125
1555031671845,151875,Manager centralmanager-vm9,0.08163265306122448
1555031672845,152875,Manager centralmanager-vm9,0.03125
1555031673855,153885,Manager centralmanager-vm9,0.030303030303030304
1555031674844,154874,Manager centralmanager-vm9,0.23469387755102042
1555031675844,155874,Manager centralmanager-vm9,0.05
1555031676845,156875,Manager centralmanager-vm9,0.05050505050505051
1555031677845,157875,Manager centralmanager-vm9,0.0707070707070707
1555031678844,158874,Manager centralmanager-vm9,0.030303030303030304
1555031679844,159874,Manager centralmanager-vm9,0.041237113402061855
1555031680845,160875,Manager centralmanager-vm9,0.030303030303030304
1555031681845,161875,Manager centralmanager-vm9,0.04081632653061224
1555031682845,162875,Manager centralmanager-vm9,0.05050505050505051
1555031683845,163875,Manager centralmanager-vm9,0.030612244897959183
1555031684845,164875,Manager centralmanager-vm9,0.060000000000000005
1555031685845,165875,Manager centralmanager-vm9,0.030927835051546393
1555031686845,166875,Manager centralmanager-vm9,0.04040404040404041
1555031687845,167875,Manager centralmanager-vm9,0.04040404040404041
1555031688844,168874,Manager centralmanager-vm9,0.020833333333333332
1555031689845,169875,Manager centralmanager-vm9,0.05
1555031690844,170874,Manager centralmanager-vm9,0.02040816326530612
1555031691844,171874,Manager centralmanager-vm9,0.030927835051546393
1555031692845,172875,Manager centralmanager-vm9,0.061224489795918366
1555031693844,173874,Manager centralmanager-vm9,0.030612244897959183
1555031694844,174874,Manager centralmanager-vm9,0.04040404040404041
1555031695845,175875,Manager centralmanager-vm9,0.04040404040404041
1555031696845,176875,Manager centralmanager-vm9,0.08
1555031697855,177885,Manager centralmanager-vm9,0.04950495049504951
1555031698845,178875,Manager centralmanager-vm9,0.0510204081632653
1555031699845,179875,Manager centralmanager-vm9,0.06999999999999999
1555031700845,180875,Manager centralmanager-vm9,0.020618556701030927
1555031701845,181875,Manager centralmanager-vm9,0.06
1555031702844,182874,Manager centralmanager-vm9,0.020618556701030927
1555031703845,183875,Manager centralmanager-vm9,0.11
