time (since java epoch),time since bag start (ms),Manager centralmanager-vm1,Manager centralmanager-vm5,Manager centralmanager-vm9
1555062956352,363,0.0,0.030612244897959183,0.0
1555062956404,415,0.0,0.030612244897959183,0.030612244897959183
1555062956489,500,0.3333333333333333,0.030612244897959183,0.030612244897959183
1555062957353,1364,0.3333333333333333,0.04081632653061224,0.030612244897959183
1555062957404,1415,0.3333333333333333,0.04081632653061224,0.030927835051546393
1555062957500,1511,0.7373737373737375,0.04081632653061224,0.030927835051546393
1555062958353,2364,0.7373737373737375,0.11,0.030927835051546393
1555062958414,2425,0.7373737373737375,0.11,0.030303030303030304
1555062958490,2501,0.15053763440860216,0.11,0.030303030303030304
1555062959362,3373,0.15053763440860216,0.7,0.030303030303030304
1555062959404,3415,0.15053763440860216,0.7,0.020833333333333332
1555062959490,3501,0.05555555555555556,0.7,0.020833333333333332
1555062960362,4373,0.05555555555555556,0.7731958762886597,0.020833333333333332
1555062960404,4415,0.05555555555555556,0.7731958762886597,0.163265306122449
1555062960489,4500,0.10752688172043011,0.7731958762886597,0.163265306122449
1555062961362,5373,0.10752688172043011,0.5102040816326531,0.163265306122449
1555062961415,5426,0.10752688172043011,0.5102040816326531,0.7755102040816326
1555062961490,5501,0.054945054945054944,0.5102040816326531,0.7755102040816326
1555062962362,6373,0.054945054945054944,0.7916666666666666,0.7755102040816326
1555062962404,6415,0.054945054945054944,0.7916666666666666,0.0449438202247191
1555062962490,6501,0.07368421052631578,0.7916666666666666,0.0449438202247191
1555062963362,7373,0.07368421052631578,0.7525773195876289,0.0449438202247191
1555062963404,7415,0.07368421052631578,0.7525773195876289,0.06521739130434782
1555062963489,7500,0.022222222222222223,0.7525773195876289,0.06521739130434782
1555062964362,8373,0.022222222222222223,0.07446808510638298,0.06521739130434782
1555062964405,8416,0.022222222222222223,0.07446808510638298,0.03260869565217391
1555062964489,8500,0.09375,0.07446808510638298,0.03260869565217391
1555062965353,9364,0.09375,0.10869565217391305,0.03260869565217391
1555062965405,9416,0.09375,0.10869565217391305,0.053763440860215055
1555062965490,9501,0.07142857142857142,0.10869565217391305,0.053763440860215055
1555062966353,10364,0.07142857142857142,0.03260869565217391,0.053763440860215055
1555062966404,10415,0.07142857142857142,0.03260869565217391,0.02197802197802198
1555062966489,10500,0.05102040816326531,0.03260869565217391,0.02197802197802198
1555062967353,11364,0.05102040816326531,0.06382978723404255,0.02197802197802198
1555062967405,11416,0.05102040816326531,0.06382978723404255,0.06315789473684211
1555062967489,11500,0.060000000000000005,0.06382978723404255,0.06315789473684211
1555062968352,12363,0.060000000000000005,0.053763440860215055,0.06315789473684211
1555062968414,12425,0.060000000000000005,0.053763440860215055,0.030612244897959183
1555062968489,12500,0.08163265306122448,0.053763440860215055,0.030612244897959183
1555062969353,13364,0.08163265306122448,0.043010752688172046,0.030612244897959183
1555062969405,13416,0.08163265306122448,0.043010752688172046,0.021052631578947368
1555062969490,13501,0.030612244897959183,0.043010752688172046,0.021052631578947368
1555062970352,14363,0.030612244897959183,0.03260869565217391,0.021052631578947368
1555062970404,14415,0.030612244897959183,0.03260869565217391,0.04
1555062970489,14500,0.0707070707070707,0.03260869565217391,0.04
1555062971353,15364,0.0707070707070707,0.05376344086021506,0.04
1555062971404,15415,0.0707070707070707,0.05376344086021506,0.04081632653061224
1555062971490,15501,0.07,0.05376344086021506,0.04081632653061224
1555062972353,16364,0.07,0.043010752688172046,0.04081632653061224
1555062972405,16416,0.07,0.043010752688172046,0.030612244897959183
1555062972490,16501,0.04081632653061224,0.043010752688172046,0.030612244897959183
1555062973352,17363,0.04081632653061224,0.03260869565217391,0.030612244897959183
1555062973405,17416,0.04081632653061224,0.03260869565217391,0.030927835051546393
1555062973490,17501,0.05050505050505051,0.03260869565217391,0.030927835051546393
