time (since java epoch),execution machine name,busy (ms),available (ms),busy ratio (0 to 1),available ratio (0 to 1)
1555063452987,Workstation_2,390858,106139,0.7864393547647169,0.21356064523528312
1555063453704,Workstation_3,419302,78695,0.8419769597005604,0.15802304029943956
1555063453619,Workstation_4,371414,126584,0.7458142402178322,0.2541857597821678
1555063452922,Workstation_6,490366,6621,0.9866777199403606,0.013322280059639388
1555063453363,Workstation_7,489334,8664,0.9826023397684328,0.017397660231567195
1555063452849,Workstation_8,489774,7225,0.9854627474099545,0.014537252590045452
1555063453204,Workstation_10,437550,60442,0.8786285723465437,0.12137142765345628
1555063453183,Workstation_11,308318,189675,0.6191211523053537,0.3808788476946463
1555063453552,Workstation_12,418516,79480,0.8404003245005984,0.1595996754994016
