time (since java epoch),execution machine name,busy (ms),available (ms),busy ratio (0 to 1),available ratio (0 to 1)
1555070916099,Workstation_2,423317,79672,0.8416028978764943,0.1583971021235057
1555070915782,Workstation_3,365284,137714,0.7262136231157976,0.2737863768842023
1555070915416,Workstation_4,395725,107273,0.7867327504284312,0.21326724957156887
1555070916259,Workstation_6,496958,7031,0.9860492986950112,0.0139507013049888
1555070915342,Workstation_7,496908,6089,0.9878945600073161,0.012105439992683853
1555070915617,Workstation_8,495512,7486,0.9851172370466682,0.014882762953331822
1555070916235,Workstation_10,278842,225166,0.553249154775321,0.44675084522467895
1555070915901,Workstation_11,425796,77199,0.8465213371902305,0.1534786628097695
1555070916150,Workstation_12,437397,66603,0.8678511904761905,0.13214880952380953
