time (since java epoch),time since bag start (ms),Manager centralmanager-vm1,Manager centralmanager-vm5,Manager centralmanager-vm9
1555070413727,617,0.020833333333333332,0.0,0.0
1555070413731,621,0.020833333333333332,0.020618556701030927,0.0
1555070413754,644,0.020833333333333332,0.020618556701030927,0.030612244897959183
1555070414726,1616,0.7474747474747475,0.020618556701030927,0.030612244897959183
1555070414732,1622,0.7474747474747475,0.030927835051546393,0.030612244897959183
1555070414753,1643,0.7474747474747475,0.030927835051546393,0.04
1555070415731,2621,0.7474747474747475,0.40625,0.04
1555070415737,2627,0.24468085106382978,0.40625,0.04
1555070415753,2643,0.24468085106382978,0.40625,0.030612244897959183
1555070416737,3627,0.08695652173913043,0.40625,0.030612244897959183
1555070416741,3631,0.08695652173913043,0.5698924731182796,0.030612244897959183
1555070416753,3643,0.08695652173913043,0.5698924731182796,0.2450980392156863
1555070417737,4627,0.05434782608695652,0.5698924731182796,0.2450980392156863
1555070417742,4632,0.05434782608695652,0.845360824742268,0.2450980392156863
1555070417763,4653,0.05434782608695652,0.845360824742268,0.3229166666666667
1555070418726,5616,0.054945054945054944,0.845360824742268,0.3229166666666667
1555070418741,5631,0.054945054945054944,0.8247422680412371,0.3229166666666667
1555070418753,5643,0.054945054945054944,0.8247422680412371,0.043010752688172046
1555070419727,6617,0.053763440860215055,0.8247422680412371,0.043010752688172046
1555070419741,6631,0.053763440860215055,0.6326530612244898,0.043010752688172046
1555070419753,6643,0.053763440860215055,0.6326530612244898,0.07368421052631578
1555070420726,7616,0.4,0.6326530612244898,0.07368421052631578
1555070420731,7621,0.4,0.056179775280898875,0.07368421052631578
1555070420764,7654,0.4,0.056179775280898875,0.031914893617021274
1555070421737,8627,0.368421052631579,0.056179775280898875,0.031914893617021274
1555070421741,8631,0.368421052631579,0.03260869565217391,0.031914893617021274
1555070421753,8643,0.368421052631579,0.03260869565217391,0.03260869565217391
1555070422727,9617,0.05555555555555555,0.03260869565217391,0.03260869565217391
1555070422731,9621,0.05555555555555555,0.31521739130434784,0.03260869565217391
1555070422753,9643,0.05555555555555555,0.31521739130434784,0.031578947368421054
1555070423736,10626,0.13,0.31521739130434784,0.031578947368421054
1555070423741,10631,0.13,0.18681318681318682,0.031578947368421054
1555070423753,10643,0.13,0.18681318681318682,0.010309278350515464
1555070424731,11621,0.13,0.03333333333333333,0.010309278350515464
1555070424736,11626,0.030927835051546393,0.03333333333333333,0.010309278350515464
1555070424764,11654,0.030927835051546393,0.03333333333333333,0.04040404040404041
1555070425727,12617,0.05154639175257732,0.03333333333333333,0.04040404040404041
1555070425731,12621,0.05154639175257732,0.03260869565217391,0.04040404040404041
1555070425754,12644,0.05154639175257732,0.03260869565217391,0.09000000000000001
1555070426726,13616,0.020618556701030927,0.03260869565217391,0.09000000000000001
1555070426731,13621,0.020618556701030927,0.022222222222222223,0.09000000000000001
1555070426754,13644,0.020618556701030927,0.022222222222222223,0.02040816326530612
1555070427727,14617,0.030612244897959183,0.022222222222222223,0.02040816326530612
1555070427731,14621,0.030612244897959183,0.02197802197802198,0.02040816326530612
1555070427753,14643,0.030612244897959183,0.02197802197802198,0.25742574257425743
1555070428726,15616,0.04081632653061224,0.02197802197802198,0.25742574257425743
1555070428731,15621,0.04081632653061224,0.03260869565217391,0.25742574257425743
1555070428764,15654,0.04081632653061224,0.03260869565217391,0.030303030303030304
1555070429727,16617,0.0625,0.03260869565217391,0.030303030303030304
1555070429731,16621,0.0625,0.03296703296703297,0.030303030303030304
1555070429753,16643,0.0625,0.03296703296703297,0.05102040816326531
1555070430727,17617,0.05102040816326531,0.03296703296703297,0.05102040816326531
1555070430731,17621,0.05102040816326531,0.03225806451612903,0.05102040816326531
1555070430764,17654,0.05102040816326531,0.03225806451612903,0.039603960396039604
1555070431726,18616,0.020618556701030927,0.03225806451612903,0.039603960396039604
1555070431731,18621,0.020618556701030927,0.03333333333333333,0.039603960396039604
1555070431753,18643,0.020618556701030927,0.03333333333333333,0.07142857142857142
1555070432727,19617,0.041237113402061855,0.03333333333333333,0.07142857142857142
1555070432731,19621,0.041237113402061855,0.011235955056179775,0.07142857142857142
1555070432754,19644,0.041237113402061855,0.011235955056179775,0.04040404040404041
1555070433726,20616,0.04081632653061224,0.011235955056179775,0.04040404040404041
1555070433731,20621,0.04081632653061224,0.09677419354838711,0.04040404040404041
1555070433753,20643,0.04081632653061224,0.09677419354838711,0.030612244897959183
1555070434726,21616,0.030927835051546393,0.09677419354838711,0.030612244897959183
1555070434731,21621,0.030927835051546393,0.011111111111111112,0.030612244897959183
1555070434754,21644,0.030927835051546393,0.011111111111111112,0.030303030303030304
1555070435727,22617,0.06060606060606061,0.011111111111111112,0.030303030303030304
1555070435731,22621,0.06060606060606061,0.05434782608695652,0.030303030303030304
1555070435763,22653,0.06060606060606061,0.05434782608695652,0.030303030303030304
