time (since java epoch),time since start (ms),machine name,load (0 to 1)
1555069976741,-436369,Manager centralmanager-vm1,0.023854283828752064
1555069977727,-435383,Manager centralmanager-vm1,0.030927835051546393
1555069978737,-434373,Manager centralmanager-vm1,0.0297029702970297
1555069979726,-433384,Manager centralmanager-vm1,0.020202020202020204
1555069980727,-432383,Manager centralmanager-vm1,0.23232323232323232
1555069981727,-431383,Manager centralmanager-vm1,0.020202020202020204
1555069982727,-430383,Manager centralmanager-vm1,0.02040816326530612
1555069983727,-429383,Manager centralmanager-vm1,0.0693069306930693
1555069984727,-428383,Manager centralmanager-vm1,0.24752475247524752
1555069985727,-427383,Manager centralmanager-vm1,0.15306122448979592
1555069986737,-426373,Manager centralmanager-vm1,0.06060606060606061
1555069987726,-425384,Manager centralmanager-vm1,0.09
1555069988726,-424384,Manager centralmanager-vm1,0.061224489795918366
1555069989727,-423383,Manager centralmanager-vm1,0.05154639175257732
1555069990737,-422373,Manager centralmanager-vm1,0.099009900990099
1555069991737,-421373,Manager centralmanager-vm1,0.08163265306122448
1555069992727,-420383,Manager centralmanager-vm1,0.07142857142857142
1555069993736,-419374,Manager centralmanager-vm1,0.06999999999999999
1555069994727,-418383,Manager centralmanager-vm1,0.0707070707070707
1555069995727,-417383,Manager centralmanager-vm1,0.08333333333333333
1555069996727,-416383,Manager centralmanager-vm1,0.08080808080808081
1555069997737,-415373,Manager centralmanager-vm1,0.061224489795918366
1555069998736,-414374,Manager centralmanager-vm1,0.07216494845360824
1555069999737,-413373,Manager centralmanager-vm1,0.07216494845360825
1555070000737,-412373,Manager centralmanager-vm1,0.1
1555070001737,-411373,Manager centralmanager-vm1,0.061855670103092786
1555070002737,-410373,Manager centralmanager-vm1,0.07142857142857142
1555070003737,-409373,Manager centralmanager-vm1,0.11764705882352941
1555070004737,-408373,Manager centralmanager-vm1,0.07216494845360824
1555070005727,-407383,Manager centralmanager-vm1,0.0625
1555070006737,-406373,Manager centralmanager-vm1,0.0891089108910891
1555070007727,-405383,Manager centralmanager-vm1,0.0625
1555070008736,-404374,Manager centralmanager-vm1,0.06999999999999999
1555070009737,-403373,Manager centralmanager-vm1,0.07142857142857142
1555070010736,-402374,Manager centralmanager-vm1,0.11224489795918367
1555070011737,-401373,Manager centralmanager-vm1,0.09090909090909091
1555070012737,-400373,Manager centralmanager-vm1,0.09
1555070013737,-399373,Manager centralmanager-vm1,0.09090909090909091
1555070014737,-398373,Manager centralmanager-vm1,0.061855670103092786
1555070015737,-397373,Manager centralmanager-vm1,0.08163265306122448
1555070016727,-396383,Manager centralmanager-vm1,0.08247422680412371
1555070017727,-395383,Manager centralmanager-vm1,0.09090909090909091
1555070018737,-394373,Manager centralmanager-vm1,0.061224489795918366
