time (since java epoch),execution machine name,busy (ms),available (ms),busy ratio (0 to 1),available ratio (0 to 1)
1555066908581,Workstation_2,1135153,42854,0.9636216083605615,0.03637839163943848
1555066908984,Workstation_3,1112580,66416,0.9436673237228964,0.05633267627710357
1555066908219,Workstation_4,1142873,35123,0.9701841092839025,0.02981589071609751
1555066909075,Workstation_6,1159492,19503,0.9834579451142711,0.016542054885728946
1555066908764,Workstation_7,1148444,30552,0.9740864260777814,0.025913573922218564
1555066909210,Workstation_8,1129878,49116,0.9583407549147833,0.04165924508521672
1555066909093,Workstation_10,1153896,25110,0.9787023984610765,0.021297601538923468
1555066908952,Workstation_11,1131773,47224,0.9599456147895202,0.040054385210479757
1555066908415,Workstation_12,1154138,23858,0.9797469600915453,0.020253039908454697
