time (since java epoch),time since bag start (ms),Manager centralmanager-vm1,Manager centralmanager-vm5,Manager centralmanager-vm9
1555065730805,232,0.0,0.020833333333333332,0.0
1555065730984,411,0.2727272727272727,0.020833333333333332,0.0
1555065731167,594,0.2727272727272727,0.020833333333333332,0.041237113402061855
1555065731804,1231,0.2727272727272727,0.04081632653061224,0.041237113402061855
1555065731992,1419,0.84,0.04081632653061224,0.041237113402061855
1555065732167,1594,0.84,0.04081632653061224,0.04040404040404041
1555065732805,2232,0.84,0.4479166666666667,0.04040404040404041
1555065732992,2419,0.11827956989247312,0.4479166666666667,0.04040404040404041
1555065733167,2594,0.11827956989247312,0.4479166666666667,0.030303030303030304
1555065733815,3242,0.11827956989247312,0.7395833333333334,0.030303030303030304
1555065733993,3420,0.09782608695652174,0.7395833333333334,0.030303030303030304
1555065734167,3594,0.09782608695652174,0.7395833333333334,0.31313131313131315
1555065734815,4242,0.09782608695652174,0.07692307692307693,0.31313131313131315
1555065734993,4420,0.22580645161290325,0.07692307692307693,0.31313131313131315
1555065735177,4604,0.22580645161290325,0.07692307692307693,0.46236559139784944
1555065735815,5242,0.22580645161290325,0.43010752688172044,0.46236559139784944
1555065735992,5419,0.2111111111111111,0.43010752688172044,0.46236559139784944
1555065736177,5604,0.2111111111111111,0.43010752688172044,0.043478260869565216
1555065736815,6242,0.2111111111111111,0.02197802197802198,0.043478260869565216
1555065736982,6409,0.03333333333333333,0.02197802197802198,0.043478260869565216
1555065737167,6594,0.03333333333333333,0.02197802197802198,0.03260869565217391
1555065737805,7232,0.03333333333333333,0.022727272727272728,0.03260869565217391
1555065737982,7409,0.022222222222222223,0.022727272727272728,0.03260869565217391
1555065738167,7594,0.022222222222222223,0.022727272727272728,0.043010752688172046
1555065738805,8232,0.022222222222222223,0.043478260869565216,0.043010752688172046
1555065738982,8409,0.03333333333333333,0.043478260869565216,0.043010752688172046
1555065739167,8594,0.03333333333333333,0.043478260869565216,0.03225806451612903
1555065739805,9232,0.03333333333333333,0.25263157894736843,0.03225806451612903
1555065739982,9409,0.03333333333333333,0.25263157894736843,0.03225806451612903
1555065740167,9594,0.03333333333333333,0.25263157894736843,0.03125
1555065740815,10242,0.03333333333333333,0.04,0.03125
1555065740982,10409,0.030927835051546393,0.04,0.03125
1555065741167,10594,0.030927835051546393,0.04,0.10101010101010101
1555065741805,11232,0.030927835051546393,0.041666666666666664,0.10101010101010101
1555065741982,11409,0.0,0.041666666666666664,0.10101010101010101
1555065742167,11594,0.0,0.041666666666666664,0.030612244897959183
1555065742815,12242,0.0,0.01020408163265306,0.030612244897959183
1555065742982,12409,0.041237113402061855,0.01020408163265306,0.030612244897959183
1555065743167,12594,0.041237113402061855,0.01020408163265306,0.060000000000000005
1555065743804,13231,0.041237113402061855,0.041666666666666664,0.060000000000000005
1555065743982,13409,0.03125,0.041666666666666664,0.060000000000000005
1555065744167,13594,0.03125,0.041666666666666664,0.010526315789473684
1555065744824,14251,0.03125,0.020202020202020204,0.010526315789473684
1555065744982,14409,0.010526315789473684,0.020202020202020204,0.010526315789473684
1555065745177,14604,0.010526315789473684,0.020202020202020204,0.04040404040404041
1555065745815,15242,0.010526315789473684,0.041666666666666664,0.04040404040404041
1555065745982,15409,0.020833333333333332,0.041666666666666664,0.04040404040404041
1555065746177,15604,0.020833333333333332,0.041666666666666664,0.010309278350515464
1555065746805,16232,0.020833333333333332,0.13402061855670103,0.010309278350515464
1555065746982,16409,0.030927835051546393,0.13402061855670103,0.010309278350515464
1555065747167,16594,0.030927835051546393,0.13402061855670103,0.030927835051546393
1555065747805,17232,0.030927835051546393,0.030927835051546393,0.030927835051546393
1555065747982,17409,0.13541666666666666,0.030927835051546393,0.030927835051546393
1555065748167,17594,0.13541666666666666,0.030927835051546393,0.02040816326530612
1555065748805,18232,0.13541666666666666,0.010416666666666666,0.02040816326530612
1555065748992,18419,0.04081632653061224,0.010416666666666666,0.02040816326530612
1555065749167,18594,0.04081632653061224,0.010416666666666666,0.04040404040404041
1555065749805,19232,0.04081632653061224,0.030927835051546393,0.04040404040404041
1555065749982,19409,0.32989690721649484,0.030927835051546393,0.04040404040404041
1555065750167,19594,0.32989690721649484,0.030927835051546393,0.030927835051546393
1555065750805,20232,0.32989690721649484,0.020618556701030927,0.030927835051546393
1555065750992,20419,0.2142857142857143,0.020618556701030927,0.030927835051546393
1555065751167,20594,0.2142857142857143,0.020618556701030927,0.02040816326530612
1555065751804,21231,0.2142857142857143,0.04081632653061224,0.02040816326530612
1555065751982,21409,0.021052631578947368,0.04081632653061224,0.02040816326530612
1555065752167,21594,0.021052631578947368,0.04081632653061224,0.04081632653061224
1555065752805,22232,0.021052631578947368,0.0,0.04081632653061224
1555065752982,22409,0.04081632653061224,0.0,0.04081632653061224
1555065753166,22593,0.04081632653061224,0.0,0.030612244897959183
1555065753805,23232,0.04081632653061224,0.030612244897959183,0.030612244897959183
1555065753983,23410,0.041237113402061855,0.030612244897959183,0.030612244897959183
1555065754167,23594,0.041237113402061855,0.030612244897959183,0.04
1555065754805,24232,0.041237113402061855,0.010526315789473684,0.04
1555065754982,24409,0.020833333333333332,0.010526315789473684,0.04
1555065755167,24594,0.020833333333333332,0.010526315789473684,0.08247422680412371
1555065755805,25232,0.020833333333333332,0.04081632653061224,0.08247422680412371
1555065755982,25409,0.021052631578947368,0.04081632653061224,0.08247422680412371
1555065756177,25604,0.021052631578947368,0.04081632653061224,0.01020408163265306
1555065756805,26232,0.021052631578947368,0.04081632653061224,0.01020408163265306
1555065756982,26409,0.020833333333333332,0.04081632653061224,0.01020408163265306
1555065757167,26594,0.020833333333333332,0.04081632653061224,0.041237113402061855
1555065757805,27232,0.020833333333333332,0.04081632653061224,0.041237113402061855
1555065757982,27409,0.041237113402061855,0.04081632653061224,0.041237113402061855
1555065758167,27594,0.041237113402061855,0.04081632653061224,0.05050505050505051
1555065758805,28232,0.041237113402061855,0.030612244897959183,0.05050505050505051
1555065758982,28409,0.010526315789473684,0.030612244897959183,0.05050505050505051
1555065759167,28594,0.010526315789473684,0.030612244897959183,0.030303030303030304
1555065759805,29232,0.010526315789473684,0.05050505050505051,0.030303030303030304
1555065759982,29409,0.020618556701030927,0.05050505050505051,0.030303030303030304
1555065760167,29594,0.020618556701030927,0.05050505050505051,0.04040404040404041
