time (since java epoch),machine name,load (0 to 1)
1555026933809,562,Manager centralmanager-vm1,0.10204081632653061
1555026934818,1571,Manager centralmanager-vm1,0.7448979591836734
1555026935819,2572,Manager centralmanager-vm1,0.94
1555026936819,3572,Manager centralmanager-vm1,0.89
1555026937819,4572,Manager centralmanager-vm1,0.35789473684210527
1555026938819,5572,Manager centralmanager-vm1,0.09677419354838711
1555026939809,6562,Manager centralmanager-vm1,0.09890109890109891
1555026940809,7562,Manager centralmanager-vm1,0.09574468085106383
1555026941819,8572,Manager centralmanager-vm1,0.03260869565217391
1555026942819,9572,Manager centralmanager-vm1,0.07446808510638298
1555026943819,10572,Manager centralmanager-vm1,0.0736842105263158
1555026944809,11562,Manager centralmanager-vm1,0.04395604395604396
1555026945819,12572,Manager centralmanager-vm1,0.06382978723404255
1555026946819,13572,Manager centralmanager-vm1,0.05319148936170213
1555026947809,14562,Manager centralmanager-vm1,0.07446808510638298
1555026948809,15562,Manager centralmanager-vm1,0.06315789473684211
1555026949808,16561,Manager centralmanager-vm1,0.5612244897959184
1555026950809,17562,Manager centralmanager-vm1,0.05319148936170212
1555026951808,18561,Manager centralmanager-vm1,0.05319148936170213
1555026952808,19561,Manager centralmanager-vm1,0.06382978723404255
1555026953809,20562,Manager centralmanager-vm1,0.0967741935483871
1555026954809,21562,Manager centralmanager-vm1,0.0425531914893617
1555026955808,22561,Manager centralmanager-vm1,0.06315789473684211
1555026956810,23563,Manager centralmanager-vm1,0.08421052631578947
1555026957809,24562,Manager centralmanager-vm1,0.09574468085106383
1555026958819,25572,Manager centralmanager-vm1,0.39583333333333337
1555026959819,26572,Manager centralmanager-vm1,0.05
1555026960809,27562,Manager centralmanager-vm1,0.020833333333333332
1555026961809,28562,Manager centralmanager-vm1,0.04081632653061224
1555026962808,29561,Manager centralmanager-vm1,0.030303030303030304
1555026963809,30562,Manager centralmanager-vm1,0.06999999999999999
1555026964808,31561,Manager centralmanager-vm1,0.10101010101010102
1555026965809,32562,Manager centralmanager-vm1,0.11
1555026966809,33562,Manager centralmanager-vm1,0.05
1555026967809,34562,Manager centralmanager-vm1,0.1958762886597938
1555026968819,35572,Manager centralmanager-vm1,0.03
1555026969809,36562,Manager centralmanager-vm1,0.030927835051546393
1555026970809,37562,Manager centralmanager-vm1,0.030927835051546393
1555026971809,38562,Manager centralmanager-vm1,0.020618556701030927
1555026972809,39562,Manager centralmanager-vm1,0.12745098039215685
1555026973809,40562,Manager centralmanager-vm1,0.030612244897959183
1555026974809,41562,Manager centralmanager-vm1,0.03
1555026975809,42562,Manager centralmanager-vm1,0.05102040816326531
1555026976809,43562,Manager centralmanager-vm1,0.0594059405940594
1555026977808,44561,Manager centralmanager-vm1,0.09
1555026978809,45562,Manager centralmanager-vm1,0.04040404040404041
1555026979809,46562,Manager centralmanager-vm1,0.05940594059405941
1555026980809,47562,Manager centralmanager-vm1,0.04040404040404041
1555026981809,48562,Manager centralmanager-vm1,0.05050505050505051
1555026982809,49562,Manager centralmanager-vm1,0.08
1555026983809,50562,Manager centralmanager-vm1,0.0594059405940594
1555026984809,51562,Manager centralmanager-vm1,0.030927835051546393
1555026985809,52562,Manager centralmanager-vm1,0.041237113402061855
1555026986809,53562,Manager centralmanager-vm1,0.05050505050505051
1555026987809,54562,Manager centralmanager-vm1,0.030612244897959183
1555026988809,55562,Manager centralmanager-vm1,0.04040404040404041
1555026989809,56562,Manager centralmanager-vm1,0.05
1555026990809,57562,Manager centralmanager-vm1,0.05050505050505051
1555026991809,58562,Manager centralmanager-vm1,0.030303030303030304
1555026992809,59562,Manager centralmanager-vm1,0.06862745098039216
1555026993809,60562,Manager centralmanager-vm1,0.04040404040404041
1555026994809,61562,Manager centralmanager-vm1,0.030612244897959183
1555026995808,62561,Manager centralmanager-vm1,0.06862745098039216
1555026996809,63562,Manager centralmanager-vm1,0.04040404040404041
1555026997808,64561,Manager centralmanager-vm1,0.020618556701030927
1555026998809,65562,Manager centralmanager-vm1,0.04040404040404041
1555026999809,66562,Manager centralmanager-vm1,0.04040404040404041
1555027000809,67562,Manager centralmanager-vm1,0.05
1555027001809,68562,Manager centralmanager-vm1,0.0594059405940594
1555027002819,69572,Manager centralmanager-vm1,0.35
1555027003819,70572,Manager centralmanager-vm1,0.28
1555027004809,71562,Manager centralmanager-vm1,0.041666666666666664
