time (since java epoch),machine name,load (0 to 1)
1555030905005,864,Manager centralmanager-vm5,0.05208333333333333
1555030906014,1873,Manager centralmanager-vm5,0.041237113402061855
1555030907015,2874,Manager centralmanager-vm5,0.05102040816326531
1555030908005,3864,Manager centralmanager-vm5,0.276595744680851
1555030909015,4874,Manager centralmanager-vm5,0.5252525252525253
1555030910014,5873,Manager centralmanager-vm5,0.7083333333333334
1555030911015,6874,Manager centralmanager-vm5,0.8105263157894738
1555030912015,7874,Manager centralmanager-vm5,1.0
1555030913015,8874,Manager centralmanager-vm5,0.35789473684210527
1555030914004,9863,Manager centralmanager-vm5,0.16666666666666666
1555030915015,10874,Manager centralmanager-vm5,0.11956521739130435
1555030916005,11864,Manager centralmanager-vm5,0.045454545454545456
1555030917015,12874,Manager centralmanager-vm5,0.06521739130434782
1555030918005,13864,Manager centralmanager-vm5,0.033707865168539325
1555030919004,14863,Manager centralmanager-vm5,0.08791208791208792
1555030920015,15874,Manager centralmanager-vm5,0.0989010989010989
1555030921015,16874,Manager centralmanager-vm5,0.03333333333333333
1555030922005,17864,Manager centralmanager-vm5,0.022727272727272728
1555030923004,18863,Manager centralmanager-vm5,0.10989010989010989
1555030924015,19874,Manager centralmanager-vm5,0.05555555555555556
1555030925015,20874,Manager centralmanager-vm5,0.022988505747126436
1555030926005,21864,Manager centralmanager-vm5,0.0449438202247191
1555030927005,22864,Manager centralmanager-vm5,0.056179775280898875
1555030928005,23864,Manager centralmanager-vm5,0.16483516483516483
1555030929015,24874,Manager centralmanager-vm5,0.12222222222222222
1555030930015,25874,Manager centralmanager-vm5,0.23655913978494622
1555030931015,26874,Manager centralmanager-vm5,0.15384615384615383
1555030932004,27863,Manager centralmanager-vm5,0.0449438202247191
1555030933005,28864,Manager centralmanager-vm5,0.03260869565217391
1555030934005,29864,Manager centralmanager-vm5,0.042105263157894736
1555030935004,30863,Manager centralmanager-vm5,0.07142857142857142
1555030936005,31864,Manager centralmanager-vm5,0.021052631578947368
1555030937006,32865,Manager centralmanager-vm5,0.04081632653061224
1555030938005,33864,Manager centralmanager-vm5,0.05263157894736842
1555030939015,34874,Manager centralmanager-vm5,0.030927835051546393
1555030940005,35864,Manager centralmanager-vm5,0.010752688172043012
1555030941005,36864,Manager centralmanager-vm5,0.021052631578947368
1555030942005,37864,Manager centralmanager-vm5,0.042105263157894736
1555030943005,38864,Manager centralmanager-vm5,0.09473684210526316
1555030944005,39864,Manager centralmanager-vm5,0.04081632653061224
1555030945005,40864,Manager centralmanager-vm5,0.03125
1555030946005,41864,Manager centralmanager-vm5,0.05208333333333333
1555030947005,42864,Manager centralmanager-vm5,0.07216494845360825
1555030948005,43864,Manager centralmanager-vm5,0.05208333333333333
1555030949006,44865,Manager centralmanager-vm5,0.03125
1555030950004,45863,Manager centralmanager-vm5,0.0851063829787234
1555030951015,46874,Manager centralmanager-vm5,0.04040404040404041
1555030952005,47864,Manager centralmanager-vm5,0.010638297872340425
1555030953006,48865,Manager centralmanager-vm5,0.041237113402061855
1555030954005,49864,Manager centralmanager-vm5,0.2268041237113402
1555030955015,50874,Manager centralmanager-vm5,0.07216494845360825
1555030956005,51864,Manager centralmanager-vm5,0.10638297872340426
1555030957015,52874,Manager centralmanager-vm5,0.04081632653061224
1555030958005,53864,Manager centralmanager-vm5,0.010869565217391304
1555030959007,54866,Manager centralmanager-vm5,0.05102040816326531
1555030960005,55864,Manager centralmanager-vm5,0.031914893617021274
1555030961015,56874,Manager centralmanager-vm5,0.04081632653061224
1555030962005,57864,Manager centralmanager-vm5,0.02127659574468085
1555030963005,58864,Manager centralmanager-vm5,0.031578947368421054
1555030964005,59864,Manager centralmanager-vm5,0.030927835051546393
1555030965006,60865,Manager centralmanager-vm5,0.031578947368421054
1555030966005,61864,Manager centralmanager-vm5,0.041666666666666664
1555030967005,62864,Manager centralmanager-vm5,0.0625
1555030968014,63873,Manager centralmanager-vm5,0.08247422680412371
1555030969005,64864,Manager centralmanager-vm5,0.03125
1555030970005,65864,Manager centralmanager-vm5,0.020833333333333332
1555030971005,66864,Manager centralmanager-vm5,0.06185567010309278
1555030972005,67864,Manager centralmanager-vm5,0.030927835051546393
1555030973005,68864,Manager centralmanager-vm5,0.03125
1555030974005,69864,Manager centralmanager-vm5,0.021052631578947368
1555030975005,70864,Manager centralmanager-vm5,0.04081632653061224
1555030976005,71864,Manager centralmanager-vm5,0.010526315789473684
1555030977005,72864,Manager centralmanager-vm5,0.05154639175257732
1555030978005,73864,Manager centralmanager-vm5,0.020833333333333332
1555030979005,74864,Manager centralmanager-vm5,0.041237113402061855
1555030980005,75864,Manager centralmanager-vm5,0.03125
1555030981005,76864,Manager centralmanager-vm5,0.030927835051546393
1555030982004,77863,Manager centralmanager-vm5,0.021505376344086023
1555030983005,78864,Manager centralmanager-vm5,0.030927835051546393
1555030984005,79864,Manager centralmanager-vm5,0.03125
1555030985005,80864,Manager centralmanager-vm5,0.04081632653061224
1555030986005,81864,Manager centralmanager-vm5,0.05263157894736842
1555030987005,82864,Manager centralmanager-vm5,0.030927835051546393
1555030988005,83864,Manager centralmanager-vm5,0.061855670103092786
1555030989005,84864,Manager centralmanager-vm5,0.03125
1555030990005,85864,Manager centralmanager-vm5,0.041666666666666664
1555030991015,86874,Manager centralmanager-vm5,0.020833333333333332
1555030992005,87864,Manager centralmanager-vm5,0.02127659574468085
1555030993005,88864,Manager centralmanager-vm5,0.041666666666666664
1555030994005,89864,Manager centralmanager-vm5,0.0
1555030995005,90864,Manager centralmanager-vm5,0.030927835051546393
1555030996005,91864,Manager centralmanager-vm5,0.03125
1555030997005,92864,Manager centralmanager-vm5,0.07291666666666667
1555030998015,93874,Manager centralmanager-vm5,0.1020408163265306
1555030999005,94864,Manager centralmanager-vm5,0.020833333333333332
1555031000005,95864,Manager centralmanager-vm5,0.03125
1555031001005,96864,Manager centralmanager-vm5,0.031578947368421054
1555031002004,97863,Manager centralmanager-vm5,0.020833333333333332
1555031003005,98864,Manager centralmanager-vm5,0.010526315789473684
1555031004005,99864,Manager centralmanager-vm5,0.10416666666666667
1555031005015,100874,Manager centralmanager-vm5,0.020618556701030927
1555031006005,101864,Manager centralmanager-vm5,0.031578947368421054
1555031007004,102863,Manager centralmanager-vm5,0.010526315789473684
1555031008004,103863,Manager centralmanager-vm5,0.020833333333333332
1555031009005,104864,Manager centralmanager-vm5,0.05208333333333333
