time (since java epoch),time since start (ms),machine name,load (0 to 1)
1555029306568,-62388,Manager centralmanager-vm1,0.04032200781342488
1555029307566,-61390,Manager centralmanager-vm1,0.04040404040404041
1555029308555,-60401,Manager centralmanager-vm1,0.01020408163265306
1555029309555,-59401,Manager centralmanager-vm1,0.019801980198019802
1555029310555,-58401,Manager centralmanager-vm1,0.21212121212121213
1555029311556,-57400,Manager centralmanager-vm1,0.039603960396039604
1555029312556,-56400,Manager centralmanager-vm1,0.020202020202020204
1555029313555,-55401,Manager centralmanager-vm1,0.06
1555029314556,-54400,Manager centralmanager-vm1,0.23
1555029315565,-53391,Manager centralmanager-vm1,0.1386138613861386
1555029316555,-52401,Manager centralmanager-vm1,0.061224489795918366
1555029317565,-51391,Manager centralmanager-vm1,0.06796116504854369
1555029318555,-50401,Manager centralmanager-vm1,0.06060606060606061
1555029319555,-49401,Manager centralmanager-vm1,0.06060606060606061
1555029320565,-48391,Manager centralmanager-vm1,0.07920792079207921
1555029321565,-47391,Manager centralmanager-vm1,0.08080808080808081
1555029322565,-46391,Manager centralmanager-vm1,0.07920792079207921
1555029323566,-45390,Manager centralmanager-vm1,0.06060606060606061
1555029324565,-44391,Manager centralmanager-vm1,0.060000000000000005
1555029325565,-43391,Manager centralmanager-vm1,0.13
1555029326565,-42391,Manager centralmanager-vm1,0.061224489795918366
1555029327565,-41391,Manager centralmanager-vm1,0.061224489795918366
1555029328566,-40390,Manager centralmanager-vm1,0.13861386138613863
1555029329565,-39391,Manager centralmanager-vm1,0.09000000000000001
1555029330566,-38390,Manager centralmanager-vm1,0.05154639175257732
1555029331565,-37391,Manager centralmanager-vm1,0.0707070707070707
1555029332565,-36391,Manager centralmanager-vm1,0.061224489795918366
1555029333566,-35390,Manager centralmanager-vm1,0.07216494845360824
1555029334565,-34391,Manager centralmanager-vm1,0.0707070707070707
1555029335565,-33391,Manager centralmanager-vm1,0.06060606060606061
1555029336565,-32391,Manager centralmanager-vm1,0.06185567010309278
1555029337565,-31391,Manager centralmanager-vm1,0.061224489795918366
1555029338565,-30391,Manager centralmanager-vm1,0.07142857142857142
1555029339565,-29391,Manager centralmanager-vm1,0.08163265306122448
1555029340565,-28391,Manager centralmanager-vm1,0.061224489795918366
1555029341556,-27400,Manager centralmanager-vm1,0.042105263157894736
1555029342565,-26391,Manager centralmanager-vm1,0.0707070707070707
1555029343566,-25390,Manager centralmanager-vm1,0.061224489795918366
1555029344565,-24391,Manager centralmanager-vm1,0.09000000000000001
1555029345565,-23391,Manager centralmanager-vm1,0.08
1555029346566,-22390,Manager centralmanager-vm1,0.09278350515463918
1555029347566,-21390,Manager centralmanager-vm1,0.06060606060606061
1555029348566,-20390,Manager centralmanager-vm1,0.09090909090909091
1555029349555,-19401,Manager centralmanager-vm1,0.061224489795918366
1555029350556,-18400,Manager centralmanager-vm1,0.0707070707070707
1555029351565,-17391,Manager centralmanager-vm1,0.060000000000000005
1555029352565,-16391,Manager centralmanager-vm1,0.07920792079207921
1555029353565,-15391,Manager centralmanager-vm1,0.0808080808080808
1555029354565,-14391,Manager centralmanager-vm1,0.060000000000000005
1555029355565,-13391,Manager centralmanager-vm1,0.0707070707070707
1555029356565,-12391,Manager centralmanager-vm1,0.0510204081632653
1555029357555,-11401,Manager centralmanager-vm1,0.10416666666666667
1555029358565,-10391,Manager centralmanager-vm1,0.0693069306930693
1555029359556,-9400,Manager centralmanager-vm1,0.07216494845360824
1555029360566,-8390,Manager centralmanager-vm1,0.0594059405940594
1555029361565,-7391,Manager centralmanager-vm1,0.0707070707070707
1555029362565,-6391,Manager centralmanager-vm1,0.041237113402061855
1555029363556,-5400,Manager centralmanager-vm1,0.06060606060606061
1555029364565,-4391,Manager centralmanager-vm1,0.05940594059405941
1555029365556,-3400,Manager centralmanager-vm1,0.061224489795918366
1555029366555,-2401,Manager centralmanager-vm1,0.0510204081632653
1555029367566,-1390,Manager centralmanager-vm1,0.06930693069306931
1555029368566,-390,Manager centralmanager-vm1,0.050505050505050504
1555029369555,599,Manager centralmanager-vm1,0.23157894736842105
1555029370565,1609,Manager centralmanager-vm1,0.45744680851063835
1555029371565,2609,Manager centralmanager-vm1,0.10869565217391305
1555029372566,3610,Manager centralmanager-vm1,0.09677419354838711
1555029373565,4609,Manager centralmanager-vm1,0.0851063829787234
1555029374565,5609,Manager centralmanager-vm1,0.1935483870967742
1555029375566,6610,Manager centralmanager-vm1,0.1368421052631579
1555029376565,7609,Manager centralmanager-vm1,0.06521739130434782
1555029377566,8610,Manager centralmanager-vm1,0.09375
1555029378565,9609,Manager centralmanager-vm1,0.20618556701030927
1555029379555,10599,Manager centralmanager-vm1,0.06185567010309278
1555029380565,11609,Manager centralmanager-vm1,0.05102040816326531
1555029381566,12610,Manager centralmanager-vm1,0.030927835051546393
1555029382565,13609,Manager centralmanager-vm1,0.04040404040404041
1555029383566,14610,Manager centralmanager-vm1,0.041237113402061855
1555029384565,15609,Manager centralmanager-vm1,0.08080808080808081
1555029385565,16609,Manager centralmanager-vm1,0.0693069306930693
1555029386556,17600,Manager centralmanager-vm1,0.04081632653061224
1555029387555,18599,Manager centralmanager-vm1,0.0707070707070707
1555029388555,19599,Manager centralmanager-vm1,0.030612244897959183
1555029389555,20599,Manager centralmanager-vm1,0.08
1555029390555,21599,Manager centralmanager-vm1,0.020618556701030927
1555029391565,22609,Manager centralmanager-vm1,0.05050505050505051
1555029392555,23599,Manager centralmanager-vm1,0.0510204081632653
1555029393556,24600,Manager centralmanager-vm1,0.060000000000000005
1555029394556,25600,Manager centralmanager-vm1,0.1212121212121212
1555029395565,26609,Manager centralmanager-vm1,0.14563106796116504
1555029396555,27599,Manager centralmanager-vm1,0.3979591836734694
1555029397556,28600,Manager centralmanager-vm1,0.15306122448979592
1555029398556,29600,Manager centralmanager-vm1,0.05154639175257732
1555029399556,30600,Manager centralmanager-vm1,0.07
1555029400555,31599,Manager centralmanager-vm1,0.06
1555029401555,32599,Manager centralmanager-vm1,0.0707070707070707
1555029402555,33599,Manager centralmanager-vm1,0.0510204081632653
1555029403555,34599,Manager centralmanager-vm1,0.07
1555029404555,35599,Manager centralmanager-vm1,0.061855670103092786
1555029405555,36599,Manager centralmanager-vm1,0.06060606060606061
1555029406555,37599,Manager centralmanager-vm1,0.06060606060606061
1555029407556,38600,Manager centralmanager-vm1,0.10101010101010101
1555029408555,39599,Manager centralmanager-vm1,0.10309278350515465
1555029409556,40600,Manager centralmanager-vm1,0.0510204081632653
1555029410555,41599,Manager centralmanager-vm1,0.06930693069306931
1555029411556,42600,Manager centralmanager-vm1,0.17
1555029412555,43599,Manager centralmanager-vm1,0.07
1555029413555,44599,Manager centralmanager-vm1,0.11111111111111112
1555029414555,45599,Manager centralmanager-vm1,0.40404040404040403
1555029415556,46600,Manager centralmanager-vm1,0.06060606060606061
1555029416555,47599,Manager centralmanager-vm1,0.06
1555029417555,48599,Manager centralmanager-vm1,0.0707070707070707
1555029418556,49600,Manager centralmanager-vm1,0.11224489795918367
1555029419555,50599,Manager centralmanager-vm1,0.06060606060606061
1555029420555,51599,Manager centralmanager-vm1,0.05050505050505051
1555029421555,52599,Manager centralmanager-vm1,0.06060606060606061
1555029422556,53600,Manager centralmanager-vm1,0.10101010101010102
1555029423555,54599,Manager centralmanager-vm1,0.05154639175257732
1555029424555,55599,Manager centralmanager-vm1,0.1134020618556701
1555029425555,56599,Manager centralmanager-vm1,0.041237113402061855
1555029426555,57599,Manager centralmanager-vm1,0.07
1555029427555,58599,Manager centralmanager-vm1,0.07920792079207921
1555029428555,59599,Manager centralmanager-vm1,0.05050505050505051
1555029429555,60599,Manager centralmanager-vm1,0.07
1555029430555,61599,Manager centralmanager-vm1,0.041237113402061855
1555029431555,62599,Manager centralmanager-vm1,0.060000000000000005
1555029432555,63599,Manager centralmanager-vm1,0.0510204081632653
1555029433555,64599,Manager centralmanager-vm1,0.04081632653061224
1555029434555,65599,Manager centralmanager-vm1,0.0707070707070707
1555029435556,66600,Manager centralmanager-vm1,0.05050505050505051
1555029436556,67600,Manager centralmanager-vm1,0.06060606060606061
1555029437556,68600,Manager centralmanager-vm1,0.06060606060606061
1555029438556,69600,Manager centralmanager-vm1,0.07070707070707072
1555029439555,70599,Manager centralmanager-vm1,0.060000000000000005
1555029440556,71600,Manager centralmanager-vm1,0.07
1555029441555,72599,Manager centralmanager-vm1,0.04081632653061224
1555029442556,73600,Manager centralmanager-vm1,0.08910891089108912
