time (since java epoch),time since start (ms),machine name,load (0 to 1)
1555071340631,-1405772,Manager centralmanager-vm1,0.02423369330136876
1555071341618,-1404785,Manager centralmanager-vm1,0.041237113402061855
1555071342618,-1403785,Manager centralmanager-vm1,0.020202020202020204
1555071343618,-1402785,Manager centralmanager-vm1,0.24242424242424243
1555071344618,-1401785,Manager centralmanager-vm1,0.01020408163265306
1555071345618,-1400785,Manager centralmanager-vm1,0.010309278350515464
1555071346618,-1399785,Manager centralmanager-vm1,0.05050505050505051
1555071347618,-1398785,Manager centralmanager-vm1,0.030612244897959183
1555071348618,-1397785,Manager centralmanager-vm1,0.22916666666666666
1555071349618,-1396785,Manager centralmanager-vm1,0.14285714285714285
1555071350618,-1395785,Manager centralmanager-vm1,0.041666666666666664
1555071351618,-1394785,Manager centralmanager-vm1,0.05050505050505051
1555071352618,-1393785,Manager centralmanager-vm1,0.041666666666666664
1555071353628,-1392775,Manager centralmanager-vm1,0.05102040816326531
1555071354618,-1391785,Manager centralmanager-vm1,0.06315789473684211
1555071355628,-1390775,Manager centralmanager-vm1,0.07142857142857142
1555071356618,-1389785,Manager centralmanager-vm1,0.052083333333333336
1555071357628,-1388775,Manager centralmanager-vm1,0.061224489795918366
1555071358618,-1387785,Manager centralmanager-vm1,0.08333333333333333
1555071359628,-1386775,Manager centralmanager-vm1,0.07216494845360825
1555071360618,-1385785,Manager centralmanager-vm1,0.10416666666666667
1555071361628,-1384775,Manager centralmanager-vm1,0.13131313131313133
1555071362628,-1383775,Manager centralmanager-vm1,0.07216494845360825
1555071363628,-1382775,Manager centralmanager-vm1,0.07216494845360825
1555071364628,-1381775,Manager centralmanager-vm1,0.052083333333333336
1555071365628,-1380775,Manager centralmanager-vm1,0.052083333333333336
1555071366618,-1379785,Manager centralmanager-vm1,0.07216494845360824
1555071367628,-1378775,Manager centralmanager-vm1,0.09
1555071368627,-1377776,Manager centralmanager-vm1,0.05208333333333333
1555071369618,-1376785,Manager centralmanager-vm1,0.05263157894736842
1555071370628,-1375775,Manager centralmanager-vm1,0.0510204081632653
1555071371628,-1374775,Manager centralmanager-vm1,0.06185567010309278
1555071372618,-1373785,Manager centralmanager-vm1,0.0625
1555071373628,-1372775,Manager centralmanager-vm1,0.061224489795918366
1555071374628,-1371775,Manager centralmanager-vm1,0.0625
1555071375618,-1370785,Manager centralmanager-vm1,0.07216494845360825
1555071376618,-1369785,Manager centralmanager-vm1,0.061855670103092786
1555071377628,-1368775,Manager centralmanager-vm1,0.041666666666666664
1555071378628,-1367775,Manager centralmanager-vm1,0.09183673469387754
1555071379628,-1366775,Manager centralmanager-vm1,0.07216494845360824
1555071380628,-1365775,Manager centralmanager-vm1,0.041666666666666664
1555071381618,-1364785,Manager centralmanager-vm1,0.07291666666666667
1555071382618,-1363785,Manager centralmanager-vm1,0.10309278350515465
1555071383628,-1362775,Manager centralmanager-vm1,0.041237113402061855
1555071384618,-1361785,Manager centralmanager-vm1,0.07142857142857142
1555071385628,-1360775,Manager centralmanager-vm1,0.07216494845360825
1555071386628,-1359775,Manager centralmanager-vm1,0.05154639175257732
1555071387628,-1358775,Manager centralmanager-vm1,0.041237113402061855
1555071388627,-1357776,Manager centralmanager-vm1,0.041666666666666664
1555071389618,-1356785,Manager centralmanager-vm1,0.042105263157894736
1555071390617,-1355786,Manager centralmanager-vm1,0.09278350515463918
1555071391628,-1354775,Manager centralmanager-vm1,0.05154639175257732
1555071392618,-1353785,Manager centralmanager-vm1,0.05208333333333333
1555071393628,-1352775,Manager centralmanager-vm1,0.0625
1555071394628,-1351775,Manager centralmanager-vm1,0.05102040816326531
1555071395618,-1350785,Manager centralmanager-vm1,0.05263157894736842
1555071396628,-1349775,Manager centralmanager-vm1,0.041237113402061855
1555071397618,-1348785,Manager centralmanager-vm1,0.05263157894736842
1555071398618,-1347785,Manager centralmanager-vm1,0.061224489795918366
1555071399628,-1346775,Manager centralmanager-vm1,0.02127659574468085
1555071400618,-1345785,Manager centralmanager-vm1,0.06315789473684211
1555071401628,-1344775,Manager centralmanager-vm1,0.041237113402061855
1555071402618,-1343785,Manager centralmanager-vm1,0.042105263157894736
1555071403617,-1342786,Manager centralmanager-vm1,0.03125
1555071404618,-1341785,Manager centralmanager-vm1,0.021052631578947368
1555071405618,-1340785,Manager centralmanager-vm1,0.0510204081632653
1555071406618,-1339785,Manager centralmanager-vm1,0.052083333333333336
1555071407628,-1338775,Manager centralmanager-vm1,0.041237113402061855
1555071408618,-1337785,Manager centralmanager-vm1,0.031578947368421054
1555071409620,-1336783,Manager centralmanager-vm1,0.07142857142857142
1555071410608,-1335795,Manager centralmanager-vm1,0.0425531914893617
1555071411628,-1334775,Manager centralmanager-vm1,0.030303030303030304
1555071412618,-1333785,Manager centralmanager-vm1,0.05208333333333333
1555071413628,-1332775,Manager centralmanager-vm1,0.020833333333333332
1555071414618,-1331785,Manager centralmanager-vm1,0.041666666666666664
1555071415618,-1330785,Manager centralmanager-vm1,0.031578947368421054
1555071416618,-1329785,Manager centralmanager-vm1,0.020833333333333332
1555071417618,-1328785,Manager centralmanager-vm1,0.020833333333333332
1555071418618,-1327785,Manager centralmanager-vm1,0.0625
1555071419618,-1326785,Manager centralmanager-vm1,0.041237113402061855
1555071420618,-1325785,Manager centralmanager-vm1,0.010526315789473684
1555071421618,-1324785,Manager centralmanager-vm1,0.020833333333333332
1555071422618,-1323785,Manager centralmanager-vm1,0.041237113402061855
1555071423618,-1322785,Manager centralmanager-vm1,0.010526315789473684
1555071424618,-1321785,Manager centralmanager-vm1,0.020833333333333332
1555071425618,-1320785,Manager centralmanager-vm1,0.010638297872340425
1555071426618,-1319785,Manager centralmanager-vm1,0.020833333333333332
1555071427618,-1318785,Manager centralmanager-vm1,0.05154639175257732
1555071428618,-1317785,Manager centralmanager-vm1,0.020833333333333332
1555071429618,-1316785,Manager centralmanager-vm1,0.09183673469387754
1555071430628,-1315775,Manager centralmanager-vm1,0.041237113402061855
1555071431627,-1314776,Manager centralmanager-vm1,0.021052631578947368
1555071432618,-1313785,Manager centralmanager-vm1,0.030927835051546393
1555071433618,-1312785,Manager centralmanager-vm1,0.041666666666666664
1555071434618,-1311785,Manager centralmanager-vm1,0.010526315789473684
1555071435618,-1310785,Manager centralmanager-vm1,0.020833333333333332
1555071436618,-1309785,Manager centralmanager-vm1,0.041237113402061855
1555071437618,-1308785,Manager centralmanager-vm1,0.0
1555071438617,-1307786,Manager centralmanager-vm1,0.030927835051546393
1555071439617,-1306786,Manager centralmanager-vm1,0.020833333333333332
1555071440618,-1305785,Manager centralmanager-vm1,0.0
1555071441621,-1304782,Manager centralmanager-vm1,0.03125
1555071442618,-1303785,Manager centralmanager-vm1,0.03125
1555071443618,-1302785,Manager centralmanager-vm1,0.010526315789473684
1555071444618,-1301785,Manager centralmanager-vm1,0.010526315789473684
1555071445618,-1300785,Manager centralmanager-vm1,0.030927835051546393
1555071446618,-1299785,Manager centralmanager-vm1,0.041666666666666664
1555071447618,-1298785,Manager centralmanager-vm1,0.021052631578947368
1555071448618,-1297785,Manager centralmanager-vm1,0.020833333333333332
1555071449617,-1296786,Manager centralmanager-vm1,0.15151515151515152
1555071450618,-1295785,Manager centralmanager-vm1,0.021052631578947368
1555071451617,-1294786,Manager centralmanager-vm1,0.041237113402061855
1555071452628,-1293775,Manager centralmanager-vm1,0.020618556701030927
1555071453618,-1292785,Manager centralmanager-vm1,0.021052631578947368
1555071454618,-1291785,Manager centralmanager-vm1,0.031578947368421054
1555071455618,-1290785,Manager centralmanager-vm1,0.010416666666666666
1555071456618,-1289785,Manager centralmanager-vm1,0.020833333333333332
1555071457618,-1288785,Manager centralmanager-vm1,0.03125
1555071458618,-1287785,Manager centralmanager-vm1,0.020618556701030927
1555071459618,-1286785,Manager centralmanager-vm1,0.021052631578947368
1555071460618,-1285785,Manager centralmanager-vm1,0.020833333333333332
1555071461618,-1284785,Manager centralmanager-vm1,0.030927835051546393
1555071462618,-1283785,Manager centralmanager-vm1,0.020833333333333332
1555071463618,-1282785,Manager centralmanager-vm1,0.020833333333333332
1555071464618,-1281785,Manager centralmanager-vm1,0.020833333333333332
1555071465618,-1280785,Manager centralmanager-vm1,0.020618556701030927
1555071466618,-1279785,Manager centralmanager-vm1,0.041666666666666664
1555071467628,-1278775,Manager centralmanager-vm1,0.010416666666666666
1555071468618,-1277785,Manager centralmanager-vm1,0.021052631578947368
1555071469618,-1276785,Manager centralmanager-vm1,0.030927835051546393
1555071470618,-1275785,Manager centralmanager-vm1,0.041666666666666664
1555071471627,-1274776,Manager centralmanager-vm1,0.010416666666666666
1555071472618,-1273785,Manager centralmanager-vm1,0.021052631578947368
1555071473618,-1272785,Manager centralmanager-vm1,0.125
1555071474628,-1271775,Manager centralmanager-vm1,0.12121212121212122
1555071475618,-1270785,Manager centralmanager-vm1,0.041666666666666664
1555071476618,-1269785,Manager centralmanager-vm1,0.052083333333333336
1555071477618,-1268785,Manager centralmanager-vm1,0.052083333333333336
1555071478628,-1267775,Manager centralmanager-vm1,0.03125
1555071479618,-1266785,Manager centralmanager-vm1,0.06185567010309278
1555071480618,-1265785,Manager centralmanager-vm1,0.020833333333333332
1555071481618,-1264785,Manager centralmanager-vm1,0.010526315789473684
1555071482618,-1263785,Manager centralmanager-vm1,0.34020618556701027
1555071483618,-1262785,Manager centralmanager-vm1,0.010416666666666666
1555071484618,-1261785,Manager centralmanager-vm1,0.020833333333333332
1555071485618,-1260785,Manager centralmanager-vm1,0.07216494845360825
1555071486618,-1259785,Manager centralmanager-vm1,0.030927835051546393
1555071487618,-1258785,Manager centralmanager-vm1,0.010526315789473684
1555071488617,-1257786,Manager centralmanager-vm1,0.010526315789473684
1555071489617,-1256786,Manager centralmanager-vm1,0.020833333333333332
1555071490617,-1255786,Manager centralmanager-vm1,0.010526315789473684
1555071491618,-1254785,Manager centralmanager-vm1,0.010416666666666666
1555071492618,-1253785,Manager centralmanager-vm1,0.020833333333333332
1555071493618,-1252785,Manager centralmanager-vm1,0.020833333333333332
1555071494617,-1251786,Manager centralmanager-vm1,0.030927835051546393
1555071495618,-1250785,Manager centralmanager-vm1,0.03125
1555071496628,-1249775,Manager centralmanager-vm1,0.020618556701030927
1555071497617,-1248786,Manager centralmanager-vm1,0.10416666666666667
1555071498618,-1247785,Manager centralmanager-vm1,0.010526315789473684
1555071499618,-1246785,Manager centralmanager-vm1,0.14285714285714288
1555071500618,-1245785,Manager centralmanager-vm1,0.021052631578947368
1555071501618,-1244785,Manager centralmanager-vm1,0.0510204081632653
1555071502628,-1243775,Manager centralmanager-vm1,0.020618556701030927
1555071503617,-1242786,Manager centralmanager-vm1,0.020833333333333332
1555071504618,-1241785,Manager centralmanager-vm1,0.07216494845360825
1555071505618,-1240785,Manager centralmanager-vm1,0.0510204081632653
1555071506618,-1239785,Manager centralmanager-vm1,0.13402061855670103
1555071507618,-1238785,Manager centralmanager-vm1,0.010526315789473684
1555071508617,-1237786,Manager centralmanager-vm1,0.03125
1555071509618,-1236785,Manager centralmanager-vm1,0.020833333333333332
1555071510618,-1235785,Manager centralmanager-vm1,0.030927835051546393
1555071511618,-1234785,Manager centralmanager-vm1,0.03125
1555071512628,-1233775,Manager centralmanager-vm1,0.020618556701030927
1555071513617,-1232786,Manager centralmanager-vm1,0.021052631578947368
1555071514628,-1231775,Manager centralmanager-vm1,0.010416666666666666
1555071515618,-1230785,Manager centralmanager-vm1,0.010526315789473684
1555071516618,-1229785,Manager centralmanager-vm1,0.010526315789473684
1555071517618,-1228785,Manager centralmanager-vm1,0.030927835051546393
1555071518618,-1227785,Manager centralmanager-vm1,0.020833333333333332
1555071519618,-1226785,Manager centralmanager-vm1,0.05263157894736842
1555071520618,-1225785,Manager centralmanager-vm1,0.030927835051546393
1555071521618,-1224785,Manager centralmanager-vm1,0.010526315789473684
1555071522618,-1223785,Manager centralmanager-vm1,0.010526315789473684
1555071523618,-1222785,Manager centralmanager-vm1,0.010416666666666666
1555071524618,-1221785,Manager centralmanager-vm1,0.030927835051546393
1555071525618,-1220785,Manager centralmanager-vm1,0.0
1555071526617,-1219786,Manager centralmanager-vm1,0.021052631578947368
1555071527618,-1218785,Manager centralmanager-vm1,0.020618556701030927
1555071528618,-1217785,Manager centralmanager-vm1,0.030927835051546393
1555071529618,-1216785,Manager centralmanager-vm1,0.010526315789473684
1555071530618,-1215785,Manager centralmanager-vm1,0.020833333333333332
1555071531618,-1214785,Manager centralmanager-vm1,0.020833333333333332
1555071532618,-1213785,Manager centralmanager-vm1,0.020833333333333332
1555071533618,-1212785,Manager centralmanager-vm1,0.030612244897959183
1555071534618,-1211785,Manager centralmanager-vm1,0.0
1555071535618,-1210785,Manager centralmanager-vm1,0.030612244897959183
1555071536617,-1209786,Manager centralmanager-vm1,0.020618556701030927
1555071537617,-1208786,Manager centralmanager-vm1,0.010416666666666666
1555071538618,-1207785,Manager centralmanager-vm1,0.030927835051546393
1555071539618,-1206785,Manager centralmanager-vm1,0.020833333333333332
1555071540618,-1205785,Manager centralmanager-vm1,0.010526315789473684
1555071541618,-1204785,Manager centralmanager-vm1,0.030927835051546393
1555071542618,-1203785,Manager centralmanager-vm1,0.041237113402061855
1555071543618,-1202785,Manager centralmanager-vm1,0.020833333333333332
1555071544618,-1201785,Manager centralmanager-vm1,0.0625
1555071545628,-1200775,Manager centralmanager-vm1,0.0
1555071546618,-1199785,Manager centralmanager-vm1,0.042105263157894736
1555071547628,-1198775,Manager centralmanager-vm1,0.030612244897959183
1555071548618,-1197785,Manager centralmanager-vm1,0.010526315789473684
1555071549617,-1196786,Manager centralmanager-vm1,0.3505154639175258
1555071550618,-1195785,Manager centralmanager-vm1,0.020833333333333332
1555071551617,-1194786,Manager centralmanager-vm1,0.021052631578947368
1555071552618,-1193785,Manager centralmanager-vm1,0.010416666666666666
1555071553618,-1192785,Manager centralmanager-vm1,0.010416666666666666
1555071554618,-1191785,Manager centralmanager-vm1,0.021052631578947368
1555071555617,-1190786,Manager centralmanager-vm1,0.010416666666666666
1555071556618,-1189785,Manager centralmanager-vm1,0.030612244897959183
1555071557618,-1188785,Manager centralmanager-vm1,0.020833333333333332
1555071558618,-1187785,Manager centralmanager-vm1,0.07142857142857142
1555071559618,-1186785,Manager centralmanager-vm1,0.020618556701030927
1555071560618,-1185785,Manager centralmanager-vm1,0.010526315789473684
1555071561618,-1184785,Manager centralmanager-vm1,0.020618556701030927
1555071562618,-1183785,Manager centralmanager-vm1,0.0625
1555071563618,-1182785,Manager centralmanager-vm1,0.11458333333333333
1555071564618,-1181785,Manager centralmanager-vm1,0.020618556701030927
1555071565618,-1180785,Manager centralmanager-vm1,0.020618556701030927
1555071566618,-1179785,Manager centralmanager-vm1,0.020833333333333332
1555071567617,-1178786,Manager centralmanager-vm1,0.020833333333333332
1555071568618,-1177785,Manager centralmanager-vm1,0.030612244897959183
1555071569618,-1176785,Manager centralmanager-vm1,0.010416666666666666
1555071570617,-1175786,Manager centralmanager-vm1,0.041237113402061855
1555071571617,-1174786,Manager centralmanager-vm1,0.010526315789473684
1555071572618,-1173785,Manager centralmanager-vm1,0.020618556701030927
