time (since java epoch),machine name,load (0 to 1)
1555072746544,141,Manager centralmanager-vm5,0.010309278350515464
1555072747544,1141,Manager centralmanager-vm5,0.04040404040404041
1555072748558,2155,Manager centralmanager-vm5,0.07
1555072749554,3151,Manager centralmanager-vm5,0.34782608695652173
1555072750554,4151,Manager centralmanager-vm5,0.5208333333333334
1555072751554,5151,Manager centralmanager-vm5,0.9108910891089109
1555072752553,6150,Manager centralmanager-vm5,0.5894736842105264
1555072753554,7151,Manager centralmanager-vm5,0.043478260869565216
1555072754543,8140,Manager centralmanager-vm5,0.043478260869565216
1555072755544,9141,Manager centralmanager-vm5,0.0425531914893617
1555072756543,10140,Manager centralmanager-vm5,0.03260869565217391
1555072757544,11141,Manager centralmanager-vm5,0.2872340425531915
1555072758544,12141,Manager centralmanager-vm5,0.021739130434782608
1555072759544,13141,Manager centralmanager-vm5,0.28723404255319146
1555072760554,14151,Manager centralmanager-vm5,0.052083333333333336
1555072761543,15140,Manager centralmanager-vm5,0.054945054945054944
1555072762553,16150,Manager centralmanager-vm5,0.03225806451612903
1555072763543,17140,Manager centralmanager-vm5,0.06521739130434782
1555072764544,18141,Manager centralmanager-vm5,0.05434782608695652
1555072765544,19141,Manager centralmanager-vm5,0.043010752688172046
1555072766544,20141,Manager centralmanager-vm5,0.04395604395604396
1555072767544,21141,Manager centralmanager-vm5,0.03260869565217391
1555072768543,22140,Manager centralmanager-vm5,0.043010752688172046
1555072769544,23141,Manager centralmanager-vm5,0.03296703296703297
1555072770544,24141,Manager centralmanager-vm5,0.02197802197802198
1555072771543,25140,Manager centralmanager-vm5,0.043478260869565216
1555072772544,26141,Manager centralmanager-vm5,0.043478260869565216
1555072773544,27141,Manager centralmanager-vm5,0.03260869565217391
1555072774544,28141,Manager centralmanager-vm5,0.03225806451612903
1555072775543,29140,Manager centralmanager-vm5,0.030612244897959183
1555072776544,30141,Manager centralmanager-vm5,0.030303030303030304
1555072777544,31141,Manager centralmanager-vm5,0.3469387755102041
1555072778544,32141,Manager centralmanager-vm5,0.04040404040404041
1555072779544,33141,Manager centralmanager-vm5,0.030927835051546393
1555072780543,34140,Manager centralmanager-vm5,0.030612244897959183
1555072781543,35140,Manager centralmanager-vm5,0.030927835051546393
1555072782544,36141,Manager centralmanager-vm5,0.04040404040404041
1555072783553,37150,Manager centralmanager-vm5,0.030303030303030304
1555072784543,38140,Manager centralmanager-vm5,0.04081632653061224
1555072785544,39141,Manager centralmanager-vm5,0.04040404040404041
1555072786544,40141,Manager centralmanager-vm5,0.010309278350515464
1555072787543,41140,Manager centralmanager-vm5,0.041237113402061855
1555072788553,42150,Manager centralmanager-vm5,0.04
1555072789543,43140,Manager centralmanager-vm5,0.030303030303030304
1555072790544,44141,Manager centralmanager-vm5,0.030612244897959183
1555072791544,45141,Manager centralmanager-vm5,0.030303030303030304
1555072792544,46141,Manager centralmanager-vm5,0.020833333333333332
1555072793543,47140,Manager centralmanager-vm5,0.030303030303030304
1555072794544,48141,Manager centralmanager-vm5,0.04040404040404041
1555072795544,49141,Manager centralmanager-vm5,0.030612244897959183
1555072796543,50140,Manager centralmanager-vm5,0.050505050505050504
1555072797544,51141,Manager centralmanager-vm5,0.05050505050505051
1555072798544,52141,Manager centralmanager-vm5,0.020618556701030927
1555072799544,53141,Manager centralmanager-vm5,0.04
1555072800544,54141,Manager centralmanager-vm5,0.16161616161616163
1555072801544,55141,Manager centralmanager-vm5,0.030927835051546393
1555072802543,56140,Manager centralmanager-vm5,0.06060606060606061
1555072803544,57141,Manager centralmanager-vm5,0.04040404040404041
1555072804543,58140,Manager centralmanager-vm5,0.04040404040404041
1555072805544,59141,Manager centralmanager-vm5,0.04081632653061224
1555072806544,60141,Manager centralmanager-vm5,0.020618556701030927
1555072807543,61140,Manager centralmanager-vm5,0.07216494845360825
1555072808543,62140,Manager centralmanager-vm5,0.020618556701030927
1555072809544,63141,Manager centralmanager-vm5,0.05050505050505051
1555072810544,64141,Manager centralmanager-vm5,0.05102040816326531
1555072811543,65140,Manager centralmanager-vm5,0.04040404040404041
1555072812544,66141,Manager centralmanager-vm5,0.030927835051546393
1555072813544,67141,Manager centralmanager-vm5,0.030303030303030304
1555072814544,68141,Manager centralmanager-vm5,0.020618556701030927
1555072815544,69141,Manager centralmanager-vm5,0.030927835051546393
1555072816544,70141,Manager centralmanager-vm5,0.05
1555072817544,71141,Manager centralmanager-vm5,0.04040404040404041
1555072818544,72141,Manager centralmanager-vm5,0.04040404040404041
1555072819543,73140,Manager centralmanager-vm5,0.030612244897959183
1555072820543,74140,Manager centralmanager-vm5,0.06
1555072821543,75140,Manager centralmanager-vm5,0.05050505050505051
1555072822544,76141,Manager centralmanager-vm5,0.020618556701030927
1555072823544,77141,Manager centralmanager-vm5,0.030612244897959183
1555072824543,78140,Manager centralmanager-vm5,0.09090909090909091
1555072825543,79140,Manager centralmanager-vm5,0.04081632653061224
1555072826543,80140,Manager centralmanager-vm5,0.05
1555072827543,81140,Manager centralmanager-vm5,0.010416666666666666
1555072828544,82141,Manager centralmanager-vm5,0.030612244897959183
1555072829544,83141,Manager centralmanager-vm5,0.030927835051546393
1555072830544,84141,Manager centralmanager-vm5,0.08247422680412371
1555072831554,85151,Manager centralmanager-vm5,0.030303030303030304
1555072832544,86141,Manager centralmanager-vm5,0.030927835051546393
1555072833543,87140,Manager centralmanager-vm5,0.030612244897959183
1555072834543,88140,Manager centralmanager-vm5,0.07142857142857142
1555072835544,89141,Manager centralmanager-vm5,0.020618556701030927
1555072836544,90141,Manager centralmanager-vm5,0.05
1555072837544,91141,Manager centralmanager-vm5,0.030612244897959183
1555072838543,92140,Manager centralmanager-vm5,0.030612244897959183
1555072839543,93140,Manager centralmanager-vm5,0.05
1555072840544,94141,Manager centralmanager-vm5,0.030927835051546393
1555072841543,95140,Manager centralmanager-vm5,0.04040404040404041
1555072842544,96141,Manager centralmanager-vm5,0.05
1555072843544,97141,Manager centralmanager-vm5,0.04081632653061224
1555072844544,98141,Manager centralmanager-vm5,0.020833333333333332
1555072845544,99141,Manager centralmanager-vm5,0.020618556701030927
1555072846544,100141,Manager centralmanager-vm5,0.030612244897959183
