time (since java epoch),machine name,load (0 to 1)
1555032799114,187,Manager centralmanager-vm5,0.052083333333333336
1555032800113,1186,Manager centralmanager-vm5,0.041237113402061855
1555032801113,2186,Manager centralmanager-vm5,0.0707070707070707
1555032802118,3191,Manager centralmanager-vm5,0.0707070707070707
1555032803122,4195,Manager centralmanager-vm5,0.59375
1555032804124,5197,Manager centralmanager-vm5,0.5567010309278351
1555032805122,6195,Manager centralmanager-vm5,0.30107526881720426
1555032806123,7196,Manager centralmanager-vm5,0.11111111111111112
1555032807113,8186,Manager centralmanager-vm5,0.033707865168539325
1555032808113,9186,Manager centralmanager-vm5,0.043478260869565216
1555032809112,10185,Manager centralmanager-vm5,0.05494505494505495
1555032810113,11186,Manager centralmanager-vm5,0.021505376344086023
1555032811113,12186,Manager centralmanager-vm5,0.042105263157894736
1555032812113,13186,Manager centralmanager-vm5,0.041237113402061855
1555032813113,14186,Manager centralmanager-vm5,0.041666666666666664
1555032814113,15186,Manager centralmanager-vm5,0.07446808510638298
1555032815113,16186,Manager centralmanager-vm5,0.05154639175257732
1555032816113,17186,Manager centralmanager-vm5,0.041237113402061855
1555032817112,18185,Manager centralmanager-vm5,0.05319148936170213
1555032818113,19186,Manager centralmanager-vm5,0.09278350515463918
1555032819123,20196,Manager centralmanager-vm5,0.19191919191919193
1555032820123,21196,Manager centralmanager-vm5,0.041666666666666664
1555032821113,22186,Manager centralmanager-vm5,0.042105263157894736
1555032822113,23186,Manager centralmanager-vm5,0.041237113402061855
1555032823113,24186,Manager centralmanager-vm5,0.03125
1555032824115,25188,Manager centralmanager-vm5,0.041237113402061855
1555032825113,26186,Manager centralmanager-vm5,0.03125
1555032826113,27186,Manager centralmanager-vm5,0.041237113402061855
1555032827113,28186,Manager centralmanager-vm5,0.030927835051546393
1555032828113,29186,Manager centralmanager-vm5,0.030927835051546393
1555032829112,30185,Manager centralmanager-vm5,0.041666666666666664
1555032830113,31186,Manager centralmanager-vm5,0.030927835051546393
1555032831113,32186,Manager centralmanager-vm5,0.041237113402061855
1555032832113,33186,Manager centralmanager-vm5,0.041237113402061855
1555032833123,34196,Manager centralmanager-vm5,0.061224489795918366
1555032834113,35186,Manager centralmanager-vm5,0.03125
1555032835113,36186,Manager centralmanager-vm5,0.05154639175257732
1555032836113,37186,Manager centralmanager-vm5,0.03125
1555032837112,38185,Manager centralmanager-vm5,0.030927835051546393
1555032838112,39185,Manager centralmanager-vm5,0.03125
1555032839112,40185,Manager centralmanager-vm5,0.041237113402061855
1555032840112,41185,Manager centralmanager-vm5,0.06185567010309278
1555032841112,42185,Manager centralmanager-vm5,0.041666666666666664
1555032842113,43186,Manager centralmanager-vm5,0.020833333333333332
1555032843113,44186,Manager centralmanager-vm5,0.05154639175257732
1555032844122,45195,Manager centralmanager-vm5,0.10309278350515463
1555032845113,46186,Manager centralmanager-vm5,0.05208333333333333
1555032846113,47186,Manager centralmanager-vm5,0.020833333333333332
1555032847113,48186,Manager centralmanager-vm5,0.031578947368421054
1555032848112,49185,Manager centralmanager-vm5,0.04081632653061224
1555032849112,50185,Manager centralmanager-vm5,0.0
1555032850113,51186,Manager centralmanager-vm5,0.010526315789473684
1555032851112,52185,Manager centralmanager-vm5,0.03125
1555032852112,53185,Manager centralmanager-vm5,0.35353535353535354
1555032853113,54186,Manager centralmanager-vm5,0.030927835051546393
1555032854113,55186,Manager centralmanager-vm5,0.010526315789473684
1555032855112,56185,Manager centralmanager-vm5,0.030927835051546393
1555032856115,57188,Manager centralmanager-vm5,0.030612244897959183
1555032857113,58186,Manager centralmanager-vm5,0.05208333333333333
1555032858123,59196,Manager centralmanager-vm5,0.04081632653061224
1555032859112,60185,Manager centralmanager-vm5,0.021052631578947368
1555032860113,61186,Manager centralmanager-vm5,0.041237113402061855
1555032861113,62186,Manager centralmanager-vm5,0.10309278350515463
1555032862113,63186,Manager centralmanager-vm5,0.010416666666666666
1555032863113,64186,Manager centralmanager-vm5,0.0625
1555032864113,65186,Manager centralmanager-vm5,0.020618556701030927
1555032865114,66187,Manager centralmanager-vm5,0.05102040816326531
1555032866113,67186,Manager centralmanager-vm5,0.07142857142857142
1555032867112,68185,Manager centralmanager-vm5,0.010526315789473684
1555032868112,69185,Manager centralmanager-vm5,0.13402061855670103
1555032869112,70185,Manager centralmanager-vm5,0.32989690721649484
1555032870123,71196,Manager centralmanager-vm5,0.02040816326530612
1555032871113,72186,Manager centralmanager-vm5,0.0
1555032872113,73186,Manager centralmanager-vm5,0.052083333333333336
1555032873113,74186,Manager centralmanager-vm5,0.06060606060606061
1555032874113,75186,Manager centralmanager-vm5,0.010416666666666666
1555032875112,76185,Manager centralmanager-vm5,0.03125
1555032876113,77186,Manager centralmanager-vm5,0.0
1555032877113,78186,Manager centralmanager-vm5,0.06185567010309278
1555032878113,79186,Manager centralmanager-vm5,0.020618556701030927
1555032879113,80186,Manager centralmanager-vm5,0.09090909090909091
1555032880112,81185,Manager centralmanager-vm5,0.041237113402061855
1555032881113,82186,Manager centralmanager-vm5,0.04081632653061224
1555032882113,83186,Manager centralmanager-vm5,0.020833333333333332
1555032883123,84196,Manager centralmanager-vm5,0.010309278350515464
1555032884112,85185,Manager centralmanager-vm5,0.03125
1555032885123,86196,Manager centralmanager-vm5,0.030612244897959183
1555032886112,87185,Manager centralmanager-vm5,0.010638297872340425
1555032887112,88185,Manager centralmanager-vm5,0.0510204081632653
1555032888113,89186,Manager centralmanager-vm5,0.010526315789473684
1555032889112,90185,Manager centralmanager-vm5,0.010416666666666666
1555032890112,91185,Manager centralmanager-vm5,0.020833333333333332
1555032891113,92186,Manager centralmanager-vm5,0.030612244897959183
1555032892113,93186,Manager centralmanager-vm5,0.010416666666666666
1555032893113,94186,Manager centralmanager-vm5,0.020618556701030927
1555032894112,95185,Manager centralmanager-vm5,0.010416666666666666
1555032895113,96186,Manager centralmanager-vm5,0.020618556701030927
1555032896112,97185,Manager centralmanager-vm5,0.020833333333333332
1555032897113,98186,Manager centralmanager-vm5,0.02040816326530612
1555032898112,99185,Manager centralmanager-vm5,0.10309278350515463
1555032899113,100186,Manager centralmanager-vm5,0.05154639175257732
1555032900113,101186,Manager centralmanager-vm5,0.030612244897959183
1555032901113,102186,Manager centralmanager-vm5,0.04081632653061224
1555032902113,103186,Manager centralmanager-vm5,0.0
1555032903113,104186,Manager centralmanager-vm5,0.010416666666666666
1555032904112,105185,Manager centralmanager-vm5,0.07291666666666667
1555032905113,106186,Manager centralmanager-vm5,0.04081632653061224
1555032906112,107185,Manager centralmanager-vm5,0.020833333333333332
1555032907113,108186,Manager centralmanager-vm5,0.03125
1555032908123,109196,Manager centralmanager-vm5,0.04040404040404041
1555032909113,110186,Manager centralmanager-vm5,0.021052631578947368
1555032910113,111186,Manager centralmanager-vm5,0.04081632653061224
1555032911113,112186,Manager centralmanager-vm5,0.021052631578947368
1555032912112,113185,Manager centralmanager-vm5,0.020618556701030927
1555032913113,114186,Manager centralmanager-vm5,0.052083333333333336
1555032914112,115185,Manager centralmanager-vm5,0.09278350515463918
1555032915113,116186,Manager centralmanager-vm5,0.020833333333333332
1555032916113,117186,Manager centralmanager-vm5,0.010416666666666666
1555032917113,118186,Manager centralmanager-vm5,0.03125
1555032918113,119186,Manager centralmanager-vm5,0.020833333333333332
1555032919113,120186,Manager centralmanager-vm5,0.030927835051546393
1555032920113,121186,Manager centralmanager-vm5,0.010416666666666666
1555032921113,122186,Manager centralmanager-vm5,0.020833333333333332
1555032922112,123185,Manager centralmanager-vm5,0.020833333333333332
1555032923113,124186,Manager centralmanager-vm5,0.052083333333333336
1555032924113,125186,Manager centralmanager-vm5,0.010416666666666666
1555032925113,126186,Manager centralmanager-vm5,0.010526315789473684
1555032926113,127186,Manager centralmanager-vm5,0.020618556701030927
1555032927113,128186,Manager centralmanager-vm5,0.020833333333333332
1555032928113,129186,Manager centralmanager-vm5,0.030927835051546393
1555032929113,130186,Manager centralmanager-vm5,0.030927835051546393
1555032930112,131185,Manager centralmanager-vm5,0.020833333333333332
1555032931113,132186,Manager centralmanager-vm5,0.020833333333333332
1555032932113,133186,Manager centralmanager-vm5,0.020833333333333332
1555032933113,134186,Manager centralmanager-vm5,0.020833333333333332
1555032934113,135186,Manager centralmanager-vm5,0.04040404040404041
1555032935113,136186,Manager centralmanager-vm5,0.020833333333333332
1555032936113,137186,Manager centralmanager-vm5,0.020833333333333332
1555032937113,138186,Manager centralmanager-vm5,0.020833333333333332
1555032938112,139185,Manager centralmanager-vm5,0.020618556701030927
1555032939112,140185,Manager centralmanager-vm5,0.030927835051546393
1555032940113,141186,Manager centralmanager-vm5,0.04081632653061224
1555032941113,142186,Manager centralmanager-vm5,0.05154639175257732
1555032942113,143186,Manager centralmanager-vm5,0.020618556701030927
1555032943113,144186,Manager centralmanager-vm5,0.030612244897959183
1555032944113,145186,Manager centralmanager-vm5,0.020618556701030927
1555032945112,146185,Manager centralmanager-vm5,0.07142857142857142
1555032946112,147185,Manager centralmanager-vm5,0.020833333333333332
1555032947112,148185,Manager centralmanager-vm5,0.010416666666666666
1555032948112,149185,Manager centralmanager-vm5,0.04081632653061224
1555032949112,150185,Manager centralmanager-vm5,0.030927835051546393
1555032950112,151185,Manager centralmanager-vm5,0.02040816326530612
1555032951112,152185,Manager centralmanager-vm5,0.020833333333333332
1555032952113,153186,Manager centralmanager-vm5,0.030612244897959183
1555032953113,154186,Manager centralmanager-vm5,0.020618556701030927
1555032954112,155185,Manager centralmanager-vm5,0.020833333333333332
1555032955112,156185,Manager centralmanager-vm5,0.36363636363636365
1555032956123,157196,Manager centralmanager-vm5,0.20202020202020202
1555032957113,158186,Manager centralmanager-vm5,0.06315789473684211
1555032958123,159196,Manager centralmanager-vm5,0.030303030303030304
1555032959113,160186,Manager centralmanager-vm5,0.010526315789473684
1555032960112,161185,Manager centralmanager-vm5,0.010416666666666666
1555032961113,162186,Manager centralmanager-vm5,0.030612244897959183
1555032962113,163186,Manager centralmanager-vm5,0.010416666666666666
1555032963112,164185,Manager centralmanager-vm5,0.07216494845360824
1555032964113,165186,Manager centralmanager-vm5,0.020618556701030927
1555032965112,166185,Manager centralmanager-vm5,0.020618556701030927
1555032966112,167185,Manager centralmanager-vm5,0.020833333333333332
1555032967112,168185,Manager centralmanager-vm5,0.061855670103092786
1555032968112,169185,Manager centralmanager-vm5,0.061855670103092786
1555032969122,170195,Manager centralmanager-vm5,0.2142857142857143
1555032970113,171186,Manager centralmanager-vm5,0.030927835051546393
1555032971112,172185,Manager centralmanager-vm5,0.020833333333333332
1555032972112,173185,Manager centralmanager-vm5,0.02040816326530612
