time (since java epoch),submitter name,uuid,runtime(jar),total runtime(start shadow to receive result)
1555062333823,Workstation_2,00000000-0000-0000-0000-00000000002d,3531,3541
1555062334302,Workstation_2,00000000-0000-0000-0000-00000000002f,4686,4688
1555062334690,Workstation_2,00000000-0000-0000-0000-00000000002e,4601,4614
1555062335618,Workstation_2,00000000-0000-0000-0000-00000000002c,1777,1790
1555062337245,Workstation_2,00000000-0000-0000-0000-000000000029,1610,1621
1555062338547,Workstation_2,00000000-0000-0000-0000-00000000002b,4233,4234
1555062339533,Workstation_2,00000000-0000-0000-0000-00000000002a,4828,4839
1555062340050,Workstation_2,00000000-0000-0000-0000-000000000026,1495,1496
1555062341146,Workstation_2,00000000-0000-0000-0000-000000000025,1602,1608
1555062341783,Workstation_2,00000000-0000-0000-0000-000000000027,4520,4531
1555062341846,Workstation_2,00000000-0000-0000-0000-000000000024,1789,1790
1555062345060,Workstation_2,00000000-0000-0000-0000-000000000023,3905,3911
1555062345482,Workstation_2,00000000-0000-0000-0000-000000000020,3625,3626
1555062345854,Workstation_2,00000000-0000-0000-0000-000000000022,4052,4065
1555062348688,Workstation_2,00000000-0000-0000-0000-00000000001e,3197,3199
1555062349034,Workstation_2,00000000-0000-0000-0000-00000000001f,3957,3968
1555062350696,Workstation_2,00000000-0000-0000-0000-00000000001c,1991,1992
1555062350934,Workstation_2,00000000-0000-0000-0000-00000000001d,5062,5072
1555062351486,Workstation_2,00000000-0000-0000-0000-00000000001b,2442,2449
1555062353145,Workstation_2,00000000-0000-0000-0000-000000000018,1639,1655
1555062354943,Workstation_2,00000000-0000-0000-0000-00000000001a,4241,4242
1555062355374,Workstation_2,00000000-0000-0000-0000-000000000019,4419,4429
1555062357067,Workstation_2,00000000-0000-0000-0000-000000000017,3906,3915
1555062358187,Workstation_2,00000000-0000-0000-0000-000000000015,2796,2810
1555062358561,Workstation_2,00000000-0000-0000-0000-000000000016,3610,3612
1555062360238,Workstation_2,00000000-0000-0000-0000-000000000014,3158,3168
1555062360992,Workstation_2,00000000-0000-0000-0000-000000000013,2790,2799
1555062362858,Workstation_2,00000000-0000-0000-0000-000000000012,4289,4290
1555062363651,Workstation_2,00000000-0000-0000-0000-000000000011,3396,3410
1555062364917,Workstation_2,00000000-0000-0000-0000-000000000010,3914,3922
1555062366316,Workstation_2,00000000-0000-0000-0000-00000000000f,3450,3452
1555062366393,Workstation_2,00000000-0000-0000-0000-00000000000e,2729,2739
1555062367291,Workstation_2,00000000-0000-0000-0000-00000000000d,2362,2371
1555062368717,Workstation_2,00000000-0000-0000-0000-00000000000c,2392,2394
1555062371407,Workstation_2,00000000-0000-0000-0000-00000000000b,4995,5006
1555062372348,Workstation_2,00000000-0000-0000-0000-00000000000a,5042,5051
1555062373003,Workstation_2,00000000-0000-0000-0000-000000000009,4280,4281
1555062375012,Workstation_2,00000000-0000-0000-0000-000000000008,3592,3601
