time (since java epoch),execution machine name,busy (ms),available (ms),busy ratio (0 to 1),available ratio (0 to 1)
1555003182162,Workstation_2,204543,2817461,0.06768455634075932,0.9323154436592407
1555003181521,Workstation_3,205498,2816489,0.06800095433898293,0.9319990456610171
1555003181297,Workstation_4,208257,2813738,0.06891374737549202,0.931086252624508
1555003182034,Workstation_6,3001654,20345,0.9932677012798482,0.0067322987201517935
1555003181214,Workstation_7,3015085,6813,0.9977454566633288,0.0022545433366711913
1555003181849,Workstation_8,2972600,49383,0.9836587432821429,0.016341256717857116
1555003182164,Workstation_10,207400,2815587,0.06860763873612424,0.9313923612638758
1555003181474,Workstation_11,205526,2816465,0.06801012974558826,0.9319898702544117
1555003181886,Workstation_12,205255,2816731,0.06792056614425084,0.9320794338557492
