time (since java epoch),submitter name,uuid,runtime(jar),total runtime(start shadow to receive result)
1555000247441,Workstation_2,00000000-0000-0000-0000-000000000078,1943,1953
1555000249682,Workstation_2,00000000-0000-0000-0000-00000000007a,4749,4750
1555000250603,Workstation_2,00000000-0000-0000-0000-000000000076,3147,3158
1555000250635,Workstation_2,00000000-0000-0000-0000-000000000077,3787,3797
1555000251404,Workstation_2,00000000-0000-0000-0000-000000000075,1710,1712
1555000253399,Workstation_2,00000000-0000-0000-0000-000000000073,2751,2759
1555000253458,Workstation_2,00000000-0000-0000-0000-000000000072,2040,2042
1555000254412,Workstation_2,00000000-0000-0000-0000-000000000074,3788,3799
1555000255239,Workstation_2,00000000-0000-0000-0000-000000000070,1769,1771
1555000255950,Workstation_2,00000000-0000-0000-0000-000000000071,2534,2546
1555000258314,Workstation_2,00000000-0000-0000-0000-00000000006f,3881,3896
1555000258586,Workstation_2,00000000-0000-0000-0000-00000000006d,2614,2630
1555000259395,Workstation_2,00000000-0000-0000-0000-00000000006e,4146,4148
1555000260298,Workstation_2,00000000-0000-0000-0000-00000000006b,1698,1709
1555000261557,Workstation_2,00000000-0000-0000-0000-00000000006c,3195,3237
1555000261955,Workstation_2,00000000-0000-0000-0000-00000000006a,2549,2551
1555000262506,Workstation_2,00000000-0000-0000-0000-000000000069,2178,2203
1555000264019,Workstation_2,00000000-0000-0000-0000-000000000066,1500,1509
1555000264384,Workstation_2,00000000-0000-0000-0000-000000000067,2420,2421
1555000266058,Workstation_2,00000000-0000-0000-0000-000000000068,4479,4490
1555000267669,Workstation_2,00000000-0000-0000-0000-000000000064,3273,3276
1555000267855,Workstation_2,00000000-0000-0000-0000-000000000065,3821,3830
1555000270642,Workstation_2,00000000-0000-0000-0000-000000000063,4569,4579
1555000270848,Workstation_2,00000000-0000-0000-0000-000000000061,2976,2987
1555000271496,Workstation_2,00000000-0000-0000-0000-000000000062,3813,3815
1555000272308,Workstation_2,00000000-0000-0000-0000-000000000060,1652,1661
1555000272969,Workstation_2,00000000-0000-0000-0000-00000000005e,1462,1463
1555000274146,Workstation_2,00000000-0000-0000-0000-00000000005c,1167,1168
1555000274349,Workstation_2,00000000-0000-0000-0000-00000000005d,2025,2035
1555000275226,Workstation_2,00000000-0000-0000-0000-00000000005f,4363,4371
1555000276373,Workstation_2,00000000-0000-0000-0000-00000000005a,2202,2203
1555000277933,Workstation_2,00000000-0000-0000-0000-000000000059,3565,3577
1555000278375,Workstation_2,00000000-0000-0000-0000-000000000058,3123,3142
