time (since java epoch),time since bag start (ms),Manager centralmanager-vm1,Manager centralmanager-vm5,Manager centralmanager-vm9
1555064098310,103,0.09375,0.0,0.0
1555064098402,195,0.09375,0.0,0.11
1555064098646,439,0.09375,0.12871287128712872,0.11
1555064099310,1103,0.19791666666666666,0.12871287128712872,0.11
1555064099411,1204,0.19791666666666666,0.12871287128712872,0.050505050505050504
1555064099646,1439,0.19791666666666666,0.0707070707070707,0.050505050505050504
1555064100320,2113,0.6666666666666666,0.0707070707070707,0.050505050505050504
1555064100411,2204,0.6666666666666666,0.0707070707070707,0.0510204081632653
1555064100645,2438,0.6666666666666666,0.07142857142857142,0.0510204081632653
1555064101320,3113,0.5,0.07142857142857142,0.0510204081632653
1555064101401,3194,0.5,0.07142857142857142,0.06060606060606061
1555064101656,3449,0.5,0.43157894736842106,0.06060606060606061
1555064102320,4113,0.08888888888888889,0.43157894736842106,0.06060606060606061
1555064102401,4194,0.08888888888888889,0.43157894736842106,0.05050505050505051
1555064102657,4450,0.08888888888888889,0.5789473684210527,0.05050505050505051
1555064103320,5113,0.06593406593406594,0.5789473684210527,0.05050505050505051
1555064103411,5204,0.06593406593406594,0.5789473684210527,0.5567010309278351
1555064103655,5448,0.06593406593406594,0.23404255319148934,0.5567010309278351
1555064104320,6113,0.06382978723404255,0.23404255319148934,0.5567010309278351
1555064104411,6204,0.06382978723404255,0.23404255319148934,0.1875
1555064104646,6439,0.06382978723404255,0.07526881720430108,0.1875
1555064105320,7113,0.07526881720430108,0.07526881720430108,0.1875
1555064105411,7204,0.07526881720430108,0.07526881720430108,0.16483516483516483
1555064105646,7439,0.07526881720430108,0.0851063829787234,0.16483516483516483
1555064106320,8113,0.011235955056179775,0.0851063829787234,0.16483516483516483
1555064106411,8204,0.011235955056179775,0.0851063829787234,0.09574468085106383
1555064106646,8439,0.011235955056179775,0.08602150537634409,0.09574468085106383
1555064107310,9103,0.04081632653061224,0.08602150537634409,0.09574468085106383
1555064107412,9205,0.04081632653061224,0.08602150537634409,0.07526881720430108
