time (since java epoch),machine name,load (0 to 1)
1554996956746,205,Manager centralmanager-vm9,0.05825242718446602
1554996957735,1194,Manager centralmanager-vm9,0.030303030303030304
1554996958735,2194,Manager centralmanager-vm9,0.020202020202020204
1554996959735,3194,Manager centralmanager-vm9,0.058252427184466014
1554996960735,4194,Manager centralmanager-vm9,0.04040404040404041
1554996961745,5204,Manager centralmanager-vm9,0.04807692307692308
1554996962735,6194,Manager centralmanager-vm9,0.49484536082474223
1554996963745,7204,Manager centralmanager-vm9,0.3137254901960784
1554996964745,8204,Manager centralmanager-vm9,0.3529411764705882
1554996965745,9204,Manager centralmanager-vm9,0.5436893203883495
1554996966745,10204,Manager centralmanager-vm9,0.09000000000000001
1554996967735,11194,Manager centralmanager-vm9,0.15306122448979592
1554996968745,12204,Manager centralmanager-vm9,0.0392156862745098
1554996969735,13194,Manager centralmanager-vm9,0.0510204081632653
1554996970735,14194,Manager centralmanager-vm9,0.03
1554996971735,15194,Manager centralmanager-vm9,0.04040404040404041
1554996972735,16194,Manager centralmanager-vm9,0.039603960396039604
1554996973735,17194,Manager centralmanager-vm9,0.06999999999999999
1554996974735,18194,Manager centralmanager-vm9,0.02040816326530612
1554996975735,19194,Manager centralmanager-vm9,0.039603960396039604
1554996976735,20194,Manager centralmanager-vm9,0.039603960396039604
1554996977735,21194,Manager centralmanager-vm9,0.13
1554996978745,22204,Manager centralmanager-vm9,0.0297029702970297
1554996979735,23194,Manager centralmanager-vm9,0.039603960396039604
1554996980735,24194,Manager centralmanager-vm9,0.03
1554996981735,25194,Manager centralmanager-vm9,0.030303030303030304
1554996982736,26195,Manager centralmanager-vm9,0.02040816326530612
1554996983736,27195,Manager centralmanager-vm9,0.049019607843137254
1554996984735,28194,Manager centralmanager-vm9,0.02
1554996985735,29194,Manager centralmanager-vm9,0.010101010101010102
1554996986735,30194,Manager centralmanager-vm9,0.02040816326530612
1554996987745,31204,Manager centralmanager-vm9,0.07920792079207921
1554996988735,32194,Manager centralmanager-vm9,0.04
1554996989735,33194,Manager centralmanager-vm9,0.04040404040404041
1554996990735,34194,Manager centralmanager-vm9,0.02
1554996991735,35194,Manager centralmanager-vm9,0.049019607843137254
1554996992735,36194,Manager centralmanager-vm9,0.02
1554996993735,37194,Manager centralmanager-vm9,0.030303030303030304
1554996994735,38194,Manager centralmanager-vm9,0.010101010101010102
1554996995735,39194,Manager centralmanager-vm9,0.0392156862745098
