time (since java epoch),time since start (ms),machine name,load (0 to 1)
1554996827234,-129307,Manager centralmanager-vm1,0.009092027922011678
1554996828232,-128309,Manager centralmanager-vm1,0.04040404040404041
1554996829222,-127319,Manager centralmanager-vm1,0.02040816326530612
1554996830221,-126320,Manager centralmanager-vm1,0.030612244897959183
1554996831231,-125310,Manager centralmanager-vm1,0.10101010101010101
1554996832221,-124320,Manager centralmanager-vm1,0.010309278350515464
1554996833222,-123319,Manager centralmanager-vm1,0.01020408163265306
1554996834221,-122320,Manager centralmanager-vm1,0.03
1554996835221,-121320,Manager centralmanager-vm1,0.01020408163265306
1554996836221,-120320,Manager centralmanager-vm1,0.02
1554996837222,-119319,Manager centralmanager-vm1,0.061855670103092786
1554996838221,-118320,Manager centralmanager-vm1,0.04081632653061224
1554996839222,-117319,Manager centralmanager-vm1,0.0
1554996840221,-116320,Manager centralmanager-vm1,0.020202020202020204
1554996841221,-115320,Manager centralmanager-vm1,0.01020408163265306
1554996842222,-114319,Manager centralmanager-vm1,0.020202020202020204
1554996843221,-113320,Manager centralmanager-vm1,0.020202020202020204
1554996844221,-112320,Manager centralmanager-vm1,0.030612244897959183
1554996845221,-111320,Manager centralmanager-vm1,0.02040816326530612
1554996846221,-110320,Manager centralmanager-vm1,0.030612244897959183
1554996847221,-109320,Manager centralmanager-vm1,0.02040816326530612
1554996848221,-108320,Manager centralmanager-vm1,0.020202020202020204
1554996849221,-107320,Manager centralmanager-vm1,0.02040816326530612
1554996850221,-106320,Manager centralmanager-vm1,0.020202020202020204
1554996851221,-105320,Manager centralmanager-vm1,0.020202020202020204
1554996852221,-104320,Manager centralmanager-vm1,0.02040816326530612
1554996853221,-103320,Manager centralmanager-vm1,0.01020408163265306
1554996854221,-102320,Manager centralmanager-vm1,0.01020408163265306
1554996855222,-101319,Manager centralmanager-vm1,0.03
1554996856221,-100320,Manager centralmanager-vm1,0.020202020202020204
1554996857221,-99320,Manager centralmanager-vm1,0.020202020202020204
1554996858221,-98320,Manager centralmanager-vm1,0.01020408163265306
1554996859222,-97319,Manager centralmanager-vm1,0.020202020202020204
1554996860222,-96319,Manager centralmanager-vm1,0.01020408163265306
1554996861221,-95320,Manager centralmanager-vm1,0.020202020202020204
1554996862221,-94320,Manager centralmanager-vm1,0.020202020202020204
1554996863221,-93320,Manager centralmanager-vm1,0.030303030303030304
1554996864221,-92320,Manager centralmanager-vm1,0.020202020202020204
1554996865221,-91320,Manager centralmanager-vm1,0.0
1554996866221,-90320,Manager centralmanager-vm1,0.020202020202020204
1554996867221,-89320,Manager centralmanager-vm1,0.020202020202020204
1554996868221,-88320,Manager centralmanager-vm1,0.01020408163265306
1554996869221,-87320,Manager centralmanager-vm1,0.01020408163265306
1554996870221,-86320,Manager centralmanager-vm1,0.03
1554996871221,-85320,Manager centralmanager-vm1,0.010101010101010102
1554996872221,-84320,Manager centralmanager-vm1,0.01020408163265306
1554996873222,-83319,Manager centralmanager-vm1,0.020202020202020204
1554996874222,-82319,Manager centralmanager-vm1,0.020202020202020204
1554996875221,-81320,Manager centralmanager-vm1,0.03
1554996876221,-80320,Manager centralmanager-vm1,0.0
1554996877221,-79320,Manager centralmanager-vm1,0.02040816326530612
1554996878231,-78310,Manager centralmanager-vm1,0.02
1554996879221,-77320,Manager centralmanager-vm1,0.01020408163265306
1554996880221,-76320,Manager centralmanager-vm1,0.020202020202020204
1554996881221,-75320,Manager centralmanager-vm1,0.01020408163265306
1554996882221,-74320,Manager centralmanager-vm1,0.01020408163265306
1554996883221,-73320,Manager centralmanager-vm1,0.020202020202020204
1554996884221,-72320,Manager centralmanager-vm1,0.0
1554996885222,-71319,Manager centralmanager-vm1,0.01
1554996886221,-70320,Manager centralmanager-vm1,0.01020408163265306
1554996887221,-69320,Manager centralmanager-vm1,0.010101010101010102
1554996888221,-68320,Manager centralmanager-vm1,0.020202020202020204
1554996889221,-67320,Manager centralmanager-vm1,0.01020408163265306
1554996890221,-66320,Manager centralmanager-vm1,0.010101010101010102
1554996891221,-65320,Manager centralmanager-vm1,0.0
1554996892221,-64320,Manager centralmanager-vm1,0.020202020202020204
1554996893221,-63320,Manager centralmanager-vm1,0.0
1554996894221,-62320,Manager centralmanager-vm1,0.010101010101010102
1554996895221,-61320,Manager centralmanager-vm1,0.01020408163265306
1554996896221,-60320,Manager centralmanager-vm1,0.02040816326530612
1554996897221,-59320,Manager centralmanager-vm1,0.03
1554996898221,-58320,Manager centralmanager-vm1,0.020202020202020204
1554996899231,-57310,Manager centralmanager-vm1,0.010101010101010102
1554996900221,-56320,Manager centralmanager-vm1,0.010309278350515464
1554996901221,-55320,Manager centralmanager-vm1,0.02
1554996902221,-54320,Manager centralmanager-vm1,0.020202020202020204
1554996903232,-53309,Manager centralmanager-vm1,0.010101010101010102
1554996904221,-52320,Manager centralmanager-vm1,0.030612244897959183
1554996905221,-51320,Manager centralmanager-vm1,0.010101010101010102
1554996906221,-50320,Manager centralmanager-vm1,0.01020408163265306
1554996907221,-49320,Manager centralmanager-vm1,0.010101010101010102
1554996908221,-48320,Manager centralmanager-vm1,0.020202020202020204
1554996909221,-47320,Manager centralmanager-vm1,0.020202020202020204
1554996910221,-46320,Manager centralmanager-vm1,0.0
1554996911221,-45320,Manager centralmanager-vm1,0.020202020202020204
1554996912221,-44320,Manager centralmanager-vm1,0.01020408163265306
1554996913221,-43320,Manager centralmanager-vm1,0.010101010101010102
1554996914221,-42320,Manager centralmanager-vm1,0.0
1554996915221,-41320,Manager centralmanager-vm1,0.020202020202020204
1554996916221,-40320,Manager centralmanager-vm1,0.020202020202020204
1554996917221,-39320,Manager centralmanager-vm1,0.020202020202020204
1554996918221,-38320,Manager centralmanager-vm1,0.020202020202020204
1554996919221,-37320,Manager centralmanager-vm1,0.01020408163265306
1554996920221,-36320,Manager centralmanager-vm1,0.01020408163265306
1554996921221,-35320,Manager centralmanager-vm1,0.010101010101010102
1554996922221,-34320,Manager centralmanager-vm1,0.01020408163265306
1554996923221,-33320,Manager centralmanager-vm1,0.04040404040404041
1554996924221,-32320,Manager centralmanager-vm1,0.010309278350515464
1554996925221,-31320,Manager centralmanager-vm1,0.0
1554996926221,-30320,Manager centralmanager-vm1,0.030303030303030304
1554996927221,-29320,Manager centralmanager-vm1,0.020202020202020204
1554996928221,-28320,Manager centralmanager-vm1,0.03
1554996929221,-27320,Manager centralmanager-vm1,0.03
1554996930221,-26320,Manager centralmanager-vm1,0.01020408163265306
1554996931221,-25320,Manager centralmanager-vm1,0.010101010101010102
1554996932221,-24320,Manager centralmanager-vm1,0.01020408163265306
1554996933221,-23320,Manager centralmanager-vm1,0.01
1554996934221,-22320,Manager centralmanager-vm1,0.03
1554996935221,-21320,Manager centralmanager-vm1,0.01020408163265306
1554996936221,-20320,Manager centralmanager-vm1,0.010101010101010102
1554996937221,-19320,Manager centralmanager-vm1,0.030303030303030304
1554996938221,-18320,Manager centralmanager-vm1,0.010101010101010102
1554996939221,-17320,Manager centralmanager-vm1,0.030612244897959183
1554996940221,-16320,Manager centralmanager-vm1,0.010101010101010102
1554996941221,-15320,Manager centralmanager-vm1,0.04040404040404041
1554996942221,-14320,Manager centralmanager-vm1,0.0
1554996943221,-13320,Manager centralmanager-vm1,0.020202020202020204
1554996944221,-12320,Manager centralmanager-vm1,0.0
1554996945221,-11320,Manager centralmanager-vm1,0.02
1554996946221,-10320,Manager centralmanager-vm1,0.020202020202020204
1554996947221,-9320,Manager centralmanager-vm1,0.0
1554996948221,-8320,Manager centralmanager-vm1,0.030303030303030304
1554996949221,-7320,Manager centralmanager-vm1,0.0
1554996950221,-6320,Manager centralmanager-vm1,0.010101010101010102
1554996951221,-5320,Manager centralmanager-vm1,0.020202020202020204
1554996952221,-4320,Manager centralmanager-vm1,0.010101010101010102
1554996953221,-3320,Manager centralmanager-vm1,0.010309278350515464
1554996954221,-2320,Manager centralmanager-vm1,0.010101010101010102
1554996955222,-1319,Manager centralmanager-vm1,0.020202020202020204
1554996956221,-320,Manager centralmanager-vm1,0.02040816326530612
1554996957221,680,Manager centralmanager-vm1,0.17346938775510204
1554996958231,1690,Manager centralmanager-vm1,0.358695652173913
1554996959230,2689,Manager centralmanager-vm1,0.32999999999999996
1554996960231,3690,Manager centralmanager-vm1,0.55
1554996961231,4690,Manager centralmanager-vm1,0.16161616161616163
1554996962221,5680,Manager centralmanager-vm1,0.04081632653061224
1554996963221,6680,Manager centralmanager-vm1,0.15151515151515152
1554996964221,7680,Manager centralmanager-vm1,0.02040816326530612
1554996965221,8680,Manager centralmanager-vm1,0.0
1554996966221,9680,Manager centralmanager-vm1,0.02
1554996967221,10680,Manager centralmanager-vm1,0.01020408163265306
1554996968221,11680,Manager centralmanager-vm1,0.010101010101010102
1554996969221,12680,Manager centralmanager-vm1,0.02040816326530612
1554996970221,13680,Manager centralmanager-vm1,0.030303030303030304
1554996971221,14680,Manager centralmanager-vm1,0.010101010101010102
1554996972221,15680,Manager centralmanager-vm1,0.01020408163265306
1554996973221,16680,Manager centralmanager-vm1,0.0
1554996974221,17680,Manager centralmanager-vm1,0.010101010101010102
1554996975221,18680,Manager centralmanager-vm1,0.02040816326530612
1554996976221,19680,Manager centralmanager-vm1,0.02040816326530612
1554996977221,20680,Manager centralmanager-vm1,0.010101010101010102
1554996978221,21680,Manager centralmanager-vm1,0.01020408163265306
1554996979221,22680,Manager centralmanager-vm1,0.010101010101010102
1554996980221,23680,Manager centralmanager-vm1,0.01020408163265306
1554996981221,24680,Manager centralmanager-vm1,0.01020408163265306
1554996982221,25680,Manager centralmanager-vm1,0.0
1554996983221,26680,Manager centralmanager-vm1,0.010101010101010102
1554996984231,27690,Manager centralmanager-vm1,0.010101010101010102
1554996985221,28680,Manager centralmanager-vm1,0.020618556701030927
1554996986221,29680,Manager centralmanager-vm1,0.010101010101010102
1554996987221,30680,Manager centralmanager-vm1,0.030612244897959183
1554996988221,31680,Manager centralmanager-vm1,0.010101010101010102
1554996989221,32680,Manager centralmanager-vm1,0.010101010101010102
1554996990221,33680,Manager centralmanager-vm1,0.030303030303030304
1554996991221,34680,Manager centralmanager-vm1,0.02040816326530612
1554996992221,35680,Manager centralmanager-vm1,0.0
1554996993221,36680,Manager centralmanager-vm1,0.01020408163265306
1554996994221,37680,Manager centralmanager-vm1,0.03
1554996995231,38690,Manager centralmanager-vm1,0.01
1554996996221,39680,Manager centralmanager-vm1,0.02040816326530612
1554996997221,40680,Manager centralmanager-vm1,0.0
1554996998221,41680,Manager centralmanager-vm1,0.0
1554996999221,42680,Manager centralmanager-vm1,0.010101010101010102
1554997000221,43680,Manager centralmanager-vm1,0.0
1554997001221,44680,Manager centralmanager-vm1,0.21
1554997002221,45680,Manager centralmanager-vm1,0.0
1554997003221,46680,Manager centralmanager-vm1,0.030303030303030304
1554997004231,47690,Manager centralmanager-vm1,0.01
1554997005221,48680,Manager centralmanager-vm1,0.020618556701030927
1554997006221,49680,Manager centralmanager-vm1,0.0
1554997007221,50680,Manager centralmanager-vm1,0.01020408163265306
1554997008221,51680,Manager centralmanager-vm1,0.01020408163265306
1554997009221,52680,Manager centralmanager-vm1,0.010101010101010102
1554997010220,53679,Manager centralmanager-vm1,0.010101010101010102
1554997011221,54680,Manager centralmanager-vm1,0.030612244897959183
1554997012221,55680,Manager centralmanager-vm1,0.0
1554997013221,56680,Manager centralmanager-vm1,0.01020408163265306
1554997014221,57680,Manager centralmanager-vm1,0.010101010101010102
1554997015221,58680,Manager centralmanager-vm1,0.01020408163265306
1554997016221,59680,Manager centralmanager-vm1,0.010101010101010102
1554997017221,60680,Manager centralmanager-vm1,0.010101010101010102
1554997018221,61680,Manager centralmanager-vm1,0.010309278350515464
1554997019221,62680,Manager centralmanager-vm1,0.03
1554997020221,63680,Manager centralmanager-vm1,0.030303030303030304
1554997021221,64680,Manager centralmanager-vm1,0.01020408163265306
1554997022221,65680,Manager centralmanager-vm1,0.0
1554997023221,66680,Manager centralmanager-vm1,0.020202020202020204
1554997024221,67680,Manager centralmanager-vm1,0.020202020202020204
1554997025221,68680,Manager centralmanager-vm1,0.0
1554997026221,69680,Manager centralmanager-vm1,0.01020408163265306
1554997027221,70680,Manager centralmanager-vm1,0.03
1554997028221,71680,Manager centralmanager-vm1,0.0
1554997029221,72680,Manager centralmanager-vm1,0.010101010101010102
1554997030221,73680,Manager centralmanager-vm1,0.030612244897959183
1554997031221,74680,Manager centralmanager-vm1,0.02040816326530612
1554997032221,75680,Manager centralmanager-vm1,0.01020408163265306
1554997033225,76684,Manager centralmanager-vm1,0.010101010101010102
1554997034221,77680,Manager centralmanager-vm1,0.020202020202020204
1554997035221,78680,Manager centralmanager-vm1,0.0
1554997036221,79680,Manager centralmanager-vm1,0.02040816326530612
1554997037221,80680,Manager centralmanager-vm1,0.0
1554997038221,81680,Manager centralmanager-vm1,0.01020408163265306
1554997039221,82680,Manager centralmanager-vm1,0.02040816326530612
1554997040221,83680,Manager centralmanager-vm1,0.010101010101010102
1554997041221,84680,Manager centralmanager-vm1,0.01020408163265306
1554997042221,85680,Manager centralmanager-vm1,0.01
1554997043221,86680,Manager centralmanager-vm1,0.01020408163265306
1554997044221,87680,Manager centralmanager-vm1,0.020202020202020204
1554997045221,88680,Manager centralmanager-vm1,0.0
1554997046221,89680,Manager centralmanager-vm1,0.0
1554997047221,90680,Manager centralmanager-vm1,0.01020408163265306
1554997048221,91680,Manager centralmanager-vm1,0.0
1554997049221,92680,Manager centralmanager-vm1,0.0
1554997050221,93680,Manager centralmanager-vm1,0.030303030303030304
1554997051221,94680,Manager centralmanager-vm1,0.0
1554997052221,95680,Manager centralmanager-vm1,0.010101010101010102
1554997053221,96680,Manager centralmanager-vm1,0.01020408163265306
1554997054221,97680,Manager centralmanager-vm1,0.01020408163265306
1554997055222,98681,Manager centralmanager-vm1,0.0
1554997056221,99680,Manager centralmanager-vm1,0.0
1554997057221,100680,Manager centralmanager-vm1,0.010309278350515464
1554997058221,101680,Manager centralmanager-vm1,0.02
1554997059221,102680,Manager centralmanager-vm1,0.01020408163265306
1554997060221,103680,Manager centralmanager-vm1,0.0
1554997061221,104680,Manager centralmanager-vm1,0.020202020202020204
1554997062221,105680,Manager centralmanager-vm1,0.01020408163265306
1554997063222,106681,Manager centralmanager-vm1,0.010416666666666666
1554997064221,107680,Manager centralmanager-vm1,0.02040816326530612
1554997065221,108680,Manager centralmanager-vm1,0.020202020202020204
1554997066221,109680,Manager centralmanager-vm1,0.0
1554997067221,110680,Manager centralmanager-vm1,0.030303030303030304
1554997068221,111680,Manager centralmanager-vm1,0.020202020202020204
1554997069221,112680,Manager centralmanager-vm1,0.061224489795918366
1554997070231,113690,Manager centralmanager-vm1,0.0
1554997071221,114680,Manager centralmanager-vm1,0.05050505050505051
1554997072221,115680,Manager centralmanager-vm1,0.0
1554997073221,116680,Manager centralmanager-vm1,0.0
1554997074221,117680,Manager centralmanager-vm1,0.02040816326530612
1554997075221,118680,Manager centralmanager-vm1,0.01020408163265306
1554997076221,119680,Manager centralmanager-vm1,0.02040816326530612
1554997077221,120680,Manager centralmanager-vm1,0.02040816326530612
1554997078221,121680,Manager centralmanager-vm1,0.020202020202020204
1554997079221,122680,Manager centralmanager-vm1,0.030612244897959183
1554997080221,123680,Manager centralmanager-vm1,0.01020408163265306
1554997081221,124680,Manager centralmanager-vm1,0.0
1554997082222,125681,Manager centralmanager-vm1,0.05102040816326531
1554997083221,126680,Manager centralmanager-vm1,0.020202020202020204
1554997084221,127680,Manager centralmanager-vm1,0.0
1554997085221,128680,Manager centralmanager-vm1,0.0
1554997086221,129680,Manager centralmanager-vm1,0.0
1554997087221,130680,Manager centralmanager-vm1,0.010101010101010102
1554997088221,131680,Manager centralmanager-vm1,0.020202020202020204
1554997089221,132680,Manager centralmanager-vm1,0.0
1554997090221,133680,Manager centralmanager-vm1,0.01020408163265306
1554997091221,134680,Manager centralmanager-vm1,0.0
1554997092221,135680,Manager centralmanager-vm1,0.010309278350515464
1554997093221,136680,Manager centralmanager-vm1,0.0
1554997094221,137680,Manager centralmanager-vm1,0.060000000000000005
1554997095221,138680,Manager centralmanager-vm1,0.01020408163265306
1554997096221,139680,Manager centralmanager-vm1,0.0
1554997097221,140680,Manager centralmanager-vm1,0.0
1554997098221,141680,Manager centralmanager-vm1,0.01020408163265306
