time (since java epoch),time since bag start (ms),Manager centralmanager-vm1,Manager centralmanager-vm5,Manager centralmanager-vm9
1554996956746,205,0.0,0.0,0.05825242718446602
1554996957100,559,0.0,0.04,0.05825242718446602
1554996957221,680,0.17346938775510204,0.04,0.05825242718446602
1554996957735,1194,0.17346938775510204,0.04,0.030303030303030304
1554996958100,1559,0.17346938775510204,0.04,0.030303030303030304
1554996958231,1690,0.358695652173913,0.04,0.030303030303030304
1554996958735,2194,0.358695652173913,0.04,0.020202020202020204
1554996959100,2559,0.358695652173913,0.05,0.020202020202020204
1554996959230,2689,0.32999999999999996,0.05,0.020202020202020204
1554996959735,3194,0.32999999999999996,0.05,0.058252427184466014
1554996960099,3558,0.32999999999999996,0.42424242424242425,0.058252427184466014
1554996960231,3690,0.55,0.42424242424242425,0.058252427184466014
1554996960735,4194,0.55,0.42424242424242425,0.04040404040404041
1554996961110,4569,0.55,0.3627450980392157,0.04040404040404041
1554996961231,4690,0.16161616161616163,0.3627450980392157,0.04040404040404041
1554996961745,5204,0.16161616161616163,0.3627450980392157,0.04807692307692308
1554996962110,5569,0.16161616161616163,0.03,0.04807692307692308
1554996962221,5680,0.04081632653061224,0.03,0.04807692307692308
1554996962735,6194,0.04081632653061224,0.03,0.49484536082474223
1554996963100,6559,0.04081632653061224,0.05,0.49484536082474223
1554996963221,6680,0.15151515151515152,0.05,0.49484536082474223
1554996963745,7204,0.15151515151515152,0.05,0.3137254901960784
1554996964100,7559,0.15151515151515152,0.039603960396039604,0.3137254901960784
1554996964221,7680,0.02040816326530612,0.039603960396039604,0.3137254901960784
1554996964745,8204,0.02040816326530612,0.039603960396039604,0.3529411764705882
1554996965100,8559,0.02040816326530612,0.03,0.3529411764705882
1554996965221,8680,0.0,0.03,0.3529411764705882
1554996965745,9204,0.0,0.03,0.5436893203883495
1554996966100,9559,0.0,0.0297029702970297,0.5436893203883495
1554996966221,9680,0.02,0.0297029702970297,0.5436893203883495
1554996966745,10204,0.02,0.0297029702970297,0.09000000000000001
1554996967100,10559,0.02,0.039603960396039604,0.09000000000000001
1554996967221,10680,0.01020408163265306,0.039603960396039604,0.09000000000000001
1554996967735,11194,0.01020408163265306,0.039603960396039604,0.15306122448979592
1554996968100,11559,0.01020408163265306,0.04,0.15306122448979592
1554996968221,11680,0.010101010101010102,0.04,0.15306122448979592
1554996968745,12204,0.010101010101010102,0.04,0.0392156862745098
1554996969100,12559,0.010101010101010102,0.039603960396039604,0.0392156862745098
1554996969221,12680,0.02040816326530612,0.039603960396039604,0.0392156862745098
1554996969735,13194,0.02040816326530612,0.039603960396039604,0.0510204081632653
1554996970100,13559,0.02040816326530612,0.0297029702970297,0.0510204081632653
1554996970221,13680,0.030303030303030304,0.0297029702970297,0.0510204081632653
1554996970735,14194,0.030303030303030304,0.0297029702970297,0.03
1554996971099,14558,0.030303030303030304,0.0297029702970297,0.03
1554996971221,14680,0.010101010101010102,0.0297029702970297,0.03
1554996971735,15194,0.010101010101010102,0.0297029702970297,0.04040404040404041
1554996972100,15559,0.010101010101010102,0.02,0.04040404040404041
1554996972221,15680,0.01020408163265306,0.02,0.04040404040404041
1554996972735,16194,0.01020408163265306,0.02,0.039603960396039604
1554996973100,16559,0.01020408163265306,0.039603960396039604,0.039603960396039604
1554996973221,16680,0.0,0.039603960396039604,0.039603960396039604
1554996973735,17194,0.0,0.039603960396039604,0.06999999999999999
1554996974100,17559,0.0,0.020202020202020204,0.06999999999999999
1554996974221,17680,0.010101010101010102,0.020202020202020204,0.06999999999999999
1554996974735,18194,0.010101010101010102,0.020202020202020204,0.02040816326530612
1554996975100,18559,0.010101010101010102,0.04,0.02040816326530612
1554996975221,18680,0.02040816326530612,0.04,0.02040816326530612
1554996975735,19194,0.02040816326530612,0.04,0.039603960396039604
1554996976099,19558,0.02040816326530612,0.03,0.039603960396039604
1554996976221,19680,0.02040816326530612,0.03,0.039603960396039604
1554996976735,20194,0.02040816326530612,0.03,0.039603960396039604
1554996977100,20559,0.02040816326530612,0.020202020202020204,0.039603960396039604
1554996977221,20680,0.010101010101010102,0.020202020202020204,0.039603960396039604
1554996977735,21194,0.010101010101010102,0.020202020202020204,0.13
1554996978100,21559,0.010101010101010102,0.02,0.13
1554996978221,21680,0.01020408163265306,0.02,0.13
