time (since java epoch),execution machine name,busy (ms),available (ms),busy ratio (0 to 1),available ratio (0 to 1)
1554999961546,Workstation_2,829204,2175798,0.275941247293679,0.724058752706321
1554999962345,Workstation_3,826128,2179864,0.27482707871478035,0.7251729212852197
1554999961479,Workstation_4,825445,2179539,0.2746919783932294,0.7253080216067707
1554999962009,Workstation_6,2996857,9129,0.9969630597081955,0.0030369402918044197
1554999962295,Workstation_7,2992759,13228,0.9955994487002107,0.004400551299789387
1554999961360,Workstation_8,2999732,5695,0.9981050945506246,0.0018949054493754133
1554999961859,Workstation_10,829364,2176628,0.275903595219149,0.724096404780851
1554999961908,Workstation_11,829853,2176132,0.2760669131748828,0.7239330868251173
1554999961637,Workstation_12,831278,2174707,0.2765409674366306,0.7234590325633694
